column,na_count,na_pct
TARGET_GO_LIVE_DATE__C,449,0.3994661921708185
TOTANGO__TOTANGO_URL__C,1124,1.0
CHURN_REASON_CLIENT_CLAIMED__C,773,0.6877224199288257
INTEREST_LEVEL__C,371,0.3300711743772242
TD_WPAY_STATUS__C,1106,0.9839857651245552
RESTAURANT_ADDR_STANDARDIZED_CHECK__C,1124,1.0
RECORD_LINK__C,0,0.0
BACKLOG_IN_PERIOD__C,669,0.5951957295373665
CLOSEDATE,0,0.0
DAYS_FROM_CW_TO_DE_ONBOARDING__C,1089,0.9688612099644128
DELIVERY_ORDER_TIME_CHECK_REMOVED__C,1124,1.0
BUDGET_CONFIRMED__C,0,0.0
RINGDNA100__LEAD_SOURCE_DETAIL__C,1124,1.0
IS_OPPTY_WON__C,0,0.0
OUTBOUND_SOURCE__C,1107,0.9848754448398577
CD_DE_CREDIT_CARD__C,1117,0.9937722419928826
RINGDNA100__TIME_SINCE_LAST_EMAIL_ATTEMPT_MINUTES__C,1124,1.0
CONVERTED_FROM__C,929,0.8265124555160143
APPLY_CURRENT_STATUS_IN_REPORT__C,0,0.0
DAYS_FROM_CW_TO_CAPLAN_ONBOARDING__C,1065,0.947508896797153
DATE_TIME_ONBOARDED__C,514,0.45729537366548045
OWNERSHIP_TRANSFER_FROM__C,1122,0.998220640569395
RESTAURANT_LOCATED_IN_STATE__C,1115,0.9919928825622776
FISCALQUARTER,0,0.0
EXISTING_RATE__C,1124,1.0
SERVICE_SOLVE_FOR_THE_CLIENT__C,939,0.8354092526690391
DAYS_FROM_CW_TO_KICKOFF_CALL__C,1017,0.9048042704626335
RQC_SPECIALIST__C,1120,0.99644128113879
ROI_ANALYSIS_COMPLETED__C,0,0.0
HOW_MANY_PHONE_LINES_IN_THE_RESTAURANT__C,1085,0.9653024911032029
DAYS_FROM_CW_TO_MENU_ONBOARDING__C,979,0.8709964412811388
DAYS_FROM_CW_TO_CLIENT_TECH_ONBOARDING__C,991,0.8816725978647687
RESTAURANT_ID__C,0,0.0
CLIENT_PROCESSING_RATE__C,1106,0.9839857651245552
DAYS_FROM_CW_TO_CD_TARROPAY_ACTIVATION__C,1091,0.9706405693950177
NOTE_FOR_TRAINING_TEAM__C,1124,1.0
POS_FIRST_ORDER_DATE__C,54,0.04804270462633452
LINKED_CASE_NUMBER__C,847,0.75355871886121
MENTIONED_COMPETITOR__C,956,0.8505338078291815
ID.1,0,0.0
DOCUSIGN_FORM_RECEIVED_DATE__C,1122,0.998220640569395
TOTANGO__TOTANGO_LAST_UPDATE__C,1124,1.0
CD_MENU_STATUS__C,979,0.8709964412811388
LASTCLOSEDATECHANGEDHISTORYID,377,0.33540925266903915
DESCRIPTION,695,0.6183274021352313
ADJUSTMENT_TYPE__C,786,0.699288256227758
RE_INSTALLATION_FEE__C,1124,1.0
TOTANGO__TOTANGOENGAGEMENT__C,1124,1.0
DATE_TIME_CLOSED_LOST__C,1006,0.895017793594306
NO_OF_EFFECTIVE_SUSPENSION_DATE__C,1062,0.9448398576512456
ACTUAL_LEAD_SOURCE__C,0,0.0
DID_THE_CLIENT_SIGN_AGREEMENT__C,934,0.8309608540925267
TOTALOPPORTUNITYQUANTITY,13,0.011565836298932384
LASTAMOUNTCHANGEDHISTORYID,1124,1.0
CLIENT_ANY_SPECIFIC_REQUIREMENT__C,1043,0.9279359430604982
LEAD_TYPE__C,487,0.4332740213523132
RINGDNA100__ORDERNUMBER__C,1124,1.0
DAYS_FROM_KO_TO_CAPLAN_ONBOARDING__C,1076,0.9572953736654805
OWNERID,0,0.0
CD_CAPLAN_STATUS__C,1065,0.947508896797153
DE_POD_LEAD__C,1123,0.9991103202846975
SDR_NOTE__C,1094,0.9733096085409253
LEAD_TECH_TEAM__C,1047,0.9314946619217082
SYNCEDQUOTEID,1124,1.0
MARKETING_NOTES__C,1118,0.994661921708185
TOTANGO__TOTANGOACTIVE_USERS_LAST_14_DAYS__C,1124,1.0
RINGDNA100__PREVIOUS_STAGE__C,1124,1.0
DE_PRICE_SHEET_RECEIVED__C,1119,0.9955516014234875
INTERESTED_IN_RESTAURANT_POS__C,1100,0.9786476868327402
DAYS_FROM_CW_TO_DOCUSIGN_RECEIVED_DATE__C,1122,0.998220640569395
PROJECTED_GO_LIVE_MONTH__C,438,0.3896797153024911
DAYS_FROM_KO_TO_MENU_ONBOARDING__C,1019,0.9065836298932385
ALL_BIZ_ADDR_REMOVED__C,1124,1.0
DAYS_FROM_CW_TO_PROJECTED_GO_LIVE_DATE__C,451,0.4012455516014235
CURRENTLY_USING_COMPETITOR_VP__C,0,0.0
AMOUNT,990,0.8807829181494662
RESTAURANT_CLOSED_DAYS__C,934,0.8309608540925267
PRODUCT_NAME__C,0,0.0
RINGDNA100__MAINCOMPETITORS__C,1124,1.0
PICK_UP_OR_DELIVERY__C,933,0.8300711743772242
MENU_QA_POD_LEAD__C,1120,0.99644128113879
TARROPAY_ONBOARDING_NOTES__C,1118,0.994661921708185
NEXT_STEP_DUE_DATE__C,979,0.8709964412811388
LASTSTAGECHANGEDATE,356,0.3167259786476868
SELF_DELIVERY_RANGE__C,1123,0.9991103202846975
WONDERSPAY_ENVELOPE_COMPLETE__C,0,0.0
TYPE,1124,1.0
RINGDNA100__STAGEOPENFIRSTTIME__C,0,0.0
RINGDNA100__LAST_OUTBOUND_CALL__C,902,0.802491103202847
DE_UPSELL_SOURCE__C,1015,0.9030249110320284
LEAD_CATEGORY__C,824,0.7330960854092526
LASTACTIVITYDATE,144,0.12811387900355872
CLIENT_TYPE__C,748,0.6654804270462633
CD_ONBOARDING_SETUP__C,45,0.0400355871886121
RINGDNA100__TIME_TO_FIRST_RESPONSE__C,927,0.8247330960854092
DATE_TIME_DISCOVERY_DEMO__C,389,0.34608540925266906
SD_DE_SET_UP__C,1123,0.9991103202846975
DATE_TIME_CONTRACT_SENT__C,391,0.34786476868327404
HASOPPORTUNITYLINEITEM,0,0.0
ANY_RISK_ABOUT_THIS_CLIENT__C,1081,0.9617437722419929
CLIENT_ISSUE_DESCRIPTION__C,847,0.75355871886121
