Snowball Map,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),MobilePrimary,BusinessPhone
53038,HIBACHI GRILL CHINA BUFFET,1053 TIGER BLVD,CLEMSON,29631,SC,,8646533255
53039,Konichiwa Restaurant,4026 HIGHWAY 9,BOILING SPRINGS,29316,SC,,8645999888
53040,VIETNAM HOUSE,619 BROADWAY ST,MYRTLE BEACH,29577,SC,,8437122030
53041,REDBOWL ASIAN BISTRO,1390 TIGER BLVD,CLEMSON,29631,SC,,8646548800
53042,PAD THAI 1,119 W DOTY AVE,SUMMERVILLE,29483,SC,,8438799945
53043,KANJI,1211 S MAIN ST,SUMMERVILLE,29483,SC,,8439005851
53044,MILLENNIUM BUFFET,409 BLOSSOM ST,COLUMBIA,29201,SC,,8037716088
53045,SARKU HIBACHI,901 HIGHWAY 17 N,MYRTLE BEACH,29575,SC,,8439456006
53046,BEST WINGS AND HIBACHI,2703 WADE HAMPTON BLVD,GREENVILLE,29615,SC,,8645521485
53047,ANTAI GOURMET ASIAN LLC,459 SADDLEBROOKE RD,LEXINGTON,29072,SC,,8037191806
53048,Red Bowl Asian Bistro,64 BEACON DR,GREENVILLE,29615,SC,,8646033133
53049,FORTUNE ASIAN BISTRO,7937 N KINGS HWY STE 200,MYRTLE BEACH,29572,SC,,8438395889
53050,BASIL THAI CUISINE,9 N LAURENS ST,GREENVILLE,29601,SC,,8646094120
53051,BASIL RESTAURANT INC,1465 LONG GROVE DR,MOUNT PLEASANT,29464,SC,,8436069641
53052,HONG KONG,2365 CHERRY RD,ROCK HILL,29732,SC,,8033282555
53053,ORIENTAL HOUSE CHINESE REST,1922 AUGUSTA ST STE 115,GREENVILLE,29605,SC,,8642828892
53054,MURASAKI AT MALL,3131 N MAIN ST,ANDERSON,29621,SC,,8647600630
53055,BASIL,1070 E MONTAGUE AVE,NORTH CHARLESTON,29405,SC,,8432258161
53056,OSAKA RESTAURANT,100 FOLLY ROAD BLVD,CHARLESTON,29407,SC,,8438529979
53057,China Max,602 Beaver Valley Mall Blvd,Monaca,15061,PA,,7247701128
53058,KEKOS ASIAN FUSION,248 N MAIN ST,SUMMERVILLE,29483,SC,,8439005500
53059,Red China,5th Ave,Coraopolis,15108,PA,,4122699882
53060,CHINATOWN INC,2301 BOUNDARY ST,BEAUFORT,29902,SC,,8435223655
53061,Lin's Oriental Express,2601 Brandt School Rd,Wexford,15090,PA,,7249403303
53062,FLAMING WOK,10835 KINGS RD STE 282,MYRTLE BEACH,29572,SC,,8434493888
53063,China Palace,10441 US-19,Wexford,15090,PA,,7249355888
53064,FUJI HIBACHI WOK & SUSHI,1000 NE MAIN ST STE 2,SIMPSONVILLE,29681,SC,,8649623668
53065,Wok N Roll,363 N Reading Rd,Ephrata,17522,PA,,7177386088
53066,AMAZING WINGS 888 LLC,205 CEDAR SPRINGS RD,SPARTANBURG,29302,SC,,8645862255
53067,Jimmy Wan's Restaurant and Lounge,1686 PA-228,Cranberry Twp,16066,PA,,7247788978
53068,HAYASHI SUSHI,5341 HIGHWAY 17,MURRELLS INLET,29576,SC,,8432990107
53069,PIN WEI,"968 County Line Rd,",Bryn Mawr,19010,PA,6465774320,6105258666
53070,Sakura Fusion,159 S RON MCNAIR BLVD,LAKE CITY,29560,SC,,8433748388
53071,Golden Sea Chinese Restaurant,1301 W Skippack Pike #1A,Blue Bell,19422,PA,,6102928881
53072,KOIZUMI EXPRESS,4859 OLD YORK RD STE 102,ROCK HILL,29732,SC,,8033667007
53073,No 1 China,3 2 N 5 Points Rd #4776,West Chester,19380,PA,,6106928993
53074,JAPAN EXPRESSES - Duplicate,201 W BUTLER RD,MAULDIN,29662,SC,,8642887695
53075,Best China Chef,5506 Perkiomen Ave,Reading,19606,PA,,6103705553
53076,RED BOWL,205 W BLACKSTOCK RD,SPARTANBURG,29301,SC,,8645955000
53077,New Dragon Express,3127 Washington Pike # 100,Bridgeville,15017,PA,,4122217722
53078,CHINA EXPRESS,190 CRENSHAW RD,COWPENS,29330,SC,,8643167474
53079,Sesame Inn Mt. Lebanon,704 Washington Rd,Pittsburgh,15228,PA,,4123412555
53080,PANDA GARDEN,2420 REIDVILLE RD,SPARTANBURG,29301,SC,,8645952988
53081,Phong May House,2351 Noblestown Rd,Pittsburgh,15205,PA,,4129222928
53082,CHINESE DELI,2938 SPRUILL AVE,NORTH CHARLESTON,29405,SC,,8437445061
53083,Kam Wah Chinese Kitchen,543 York Rd.,Warminster,18974,PA,,2156726061
53084,LUCKY CORNER LLC,110 W WESMARK BLVD STE A,SUMTER,29150,SC,,8037737450
53085,Grand Buffet Chinese Restaurant,646 York Rd.,Warminster,18974,PA,,2159572688
53086,CHOWS RESTAURANT INC,3361 RIVERS AVE,NORTH CHARLESTON,29405,SC,,8435546288
53087,New Wild Ginger,1928-30 County Line Rd,Huntingdon Valley,19006,PA,,2153643960
53088,KAZOKU EXPRESS - Permanently closed,125 CEDAR RD,ANDERSON,29624,SC,,8642637009
53089,Szechuan Spice,5700 Centre Ave,Pittsburgh,15206,PA,,4123638888
53090,HOT MUSTARD,428 MEETING ST,CHARLESTON,29403,SC,,8439589699
53091,Chan's Tea House,1009 W View Park Dr,Pittsburgh,15229,PA,,4129310134
53092,TOKYO EXPRESS,520 FOLLY RD STE B,CHARLESTON,29412,SC,,8434060508
53093,Hunan Bar,239 Atwood St,Pittsburgh,15213,PA,,4126212326
53094,NAGANO JAPANESE GRILL,4544 SOCASTEE BLVD,MYRTLE BEACH,29588,SC,,8432934544
53095,Fun Asian Bistro,11655 Frankstown Rd,Pittsburgh,15235,PA,,4123711088
53096,CHINA BUFFET WALTERBORO LLC,2056 BELLS HWY,WALTERBORO,29488,SC,,8435391381
53097,Subba | Asian Restaurant,700 Cedar Ave,Pittsburgh,15212,PA,,4125865764
53098,LITTLE CHINA,1307 WEST BLVD STE A,CHESTERFIELD,29709,SC,,8436232288
53099,Fortune Star Asian Buffet & Grill,591 Clairton Blvd,Pleasant Hills,15236,PA,,4127144053
53100,ORIENTAL CUISINE RESTAURANT,5623 RIVERS AVE,CHARLESTON,29406,SC,,8437440144
53101,Yue Bai Wei,5874 Forbes Ave,Pittsburgh,15217,PA,,4125864813
53102,SILA THAI RESTAURANT,979 ANDERSON RD N,ROCK HILL,29730,SC,,8039800048
53103,Hunan Cafe,1615A S Braddock Ave,Pittsburgh,15218,PA,,4122424527
53104,KINGS LITE EXPRESS,2011 S IRBY ST,FLORENCE,29505,SC,,8434139192
53105,Asian Bistro,455 Penn Lincoln Dr,Imperial,15126,PA,,7242181214
53106,CANTONTOWN EXPRESS,205 N LONGSTREET ST,KINGSTREE,29556,SC,,8433543020
53107,China Inn Restaurant,60 1531 301 N Lewis Rd,Royersford,19468,PA,,6107921999
53108,CHINA CHEF,1672 N MAIN ST #1,SUMMERVILLE,29483,SC,,8438212898
53109,New Super Wok,939 Veterans Hwy,Levittown,19056,PA,,2158915152
53110,CHINA EXPRESS,501 OLD GREENVILLE HWY,CLEMSON,29631,SC,,8646537777
53111,Fu Lay Chinese Restaurant,502 Main St #2004,Stroudsburg,18360,PA,,5704249900
53112,CHINA INN,8475 CHARLOTTE HWY # 106,FORT MILL,29707,SC,,8038021883
53113,Han dynasty,260 N Pottstown Pike,Exton,19341,PA,,6105244002
53114,CHINA KING,3361 SC-72,GREENWOOD,29649,SC,,8642299200
53115,Jade Palace,312 Northtowne Square,Gibsonia,15044,PA,,7245024788
53116,CHINA WOK,350 SHANKLIN RD,BEAUFORT,29906,SC,,8438469800
53117,Wai Wai Buffet & Grill,113 Cavasina Dr,Canonsburg,15317,PA,,7247466663
53118,CHINA WOK,3786 LADSON RD #202,LADSON,29456,SC,,8438328200
53119,Yummy Palace,8973 US-30,Irwin,15642,PA,,7248640658
53120,GREAT WALL,9500 DORCHESTER RD #184,SUMMERVILLE,29485,SC,,8438751333
53121,Fortune Star,4070 William Penn Hwy,Monroeville,15146,PA,,4123721811
53122,GREAT WALL CHINESE RESTAURANT,126 N MAIN ST,MCCOLL,29570,SC,,8435238688
53123,Yen's Chinese,6041 US-30 suite 45,Greensburg,15601,PA,,7248367775
53124,LIN'S ASIAN CAFE,850 E SUBER RD SUITE 100,GREER,29650,SC,,8646557716
53125,Taipei-Tokyo,304 Mall Plaza Blvd,Monroeville,15146,PA,,4123735464
53126,MR. HIBACHI,9585 US-78,LADSON,29456,SC,,8437181258
53127,Red Dragon Chinese Restaurant,213 S Highland Ave,Pittsburgh,15206,PA,,4123618888
53128,NO 1 CHINA,2600 ANDERSON RD,GREENVILLE,29611,SC,,8642207088
53129,Watami Hibachi Steak House,2033 Lebanon Church Rd,West Mifflin,15122,PA,,4127148155
53130,NUMBER ONE KITCHEN,1316 RED BANK RD # 7,GOOSE CREEK,29445,SC,,8435533623
53131,Lulu's Noodles,400 S Craig St,Pittsburgh,15213,PA,,4126877777
53132,PANDA CHINESE RESTAURANT,22 TOWNE DR,BLUFFTON,29910,SC,,8438156790
53133,PEKING WOK 3,2324 DECKER BLVD STE A,COLUMBIA,29206,SC,,8034196622
53134,Golden Dragon,989 N Eighty Eight Rd # 2,Rices Landing,15357,PA,,7245925093
53135,SOUTH HOUSE RESTAURANT,131 NEW WOODRUFF RD,GREER,29651,SC,,8644697126
53136,Asuka,1502 West Chester Pike,West Chester,19382,PA,,6107388888
53137,SUPER WOK - 週二休息,7550 DORCHESTER RD,CHARLESTON,29418,SC,,8437678898
53138,YUMMYYUMMY,514 CHESTER AVE,GREAT FALLS,29055,SC,,8034827000
53139,WASABI2 （Sushi And Chinese Restaurant),1375 Dilworthtown Rd,West Chester,19382,PA,,6103990999
53140,ANGEL CHINESE RESTAURANT,10136 TWO NOTCH RD #7A,COLUMBIA,29229,SC,,8036998881
53141,East Gourmet Buffet,3578 PA-611 #220,Bartonsville,18321,PA,3475750585,5704246086
53142,ASIAN EXPRESS,6525 CALHOUN MEMORIAL HWY,EASLEY,29640,SC,,8648598880
53143,Hong Kong Chinese Restaurant,2 Center Square,Greencastle,17225,PA,,7178953313
53144,ASIAN FLAVOR,1145 JOHNNIE DODDS BLVD #103,MT PLEASANT,29464,SC,,8439716868
53145,Peking Chef,184 S Wyoming Ave,Kingston,18704,PA,,5702831188
53146,ASIAN GARDEN,3971 RIVERS AVE #7058,NORTH CHARLESTON,29405,SC,,8437442679
53147,Peking Garden,5126 US-30,Greensburg,15601,PA,,7248381498
53148,BAMBOO GARDENS CHINESE RESTAURANT,209 HWY 28 BYPASS,ANDERSON,29624,SC,,8642618997
53149,Zwei Restaurant,163 Lincoln Hwy,Exton,19341,PA,,6103631850
53150,BEI JING RESTAURANT,3481 BELLE TERRE BLVD SUIT B2,MYRTLE BEACH,29579,SC,,8432366869
53151,Umami Asian Bistro and Sushi Bar,150 Eagleview Blvd,Exton,19341,PA,,6105941510
53152,BEST CHINA CHINESE RESTAURANT,5243 HWY 557,CLOVER,29710,SC,,8038315540
53153,BEST OF CHINA HUT,8710 TWO NOTCH RD,COLUMBIA,29223,SC,,8036994343
53154,Tang's Asian Cuisine,302 Wilkes Barre Township Blvd,Wilkes-Barre Township,18702,PA,,5708207878
53155,BIG WOK II,1912 MT GALLANT RD,ROCK HILL,29732,SC,,8039808889
53156,Chinese Delight Restaurant,735 W Lancaster Ave,Wayne,19087,PA,,6106871866
53157,CARRIE CHINESE,1313 Pamplico Highway,Florence,29505,SC,,8436793338
53158,OSAKA ASIAN CUISINE,736 Scalp Ave,Johnstown,15904,PA,,8142628200
53159,CHANG AN,685 SE MAIN ST,SIMPSONVILLE,29681,SC,,8649678391
53160,Great Dragon*,1 Huntingdon Plaza #1#2,Huntingdon,16652,PA,,8146431166
53161,CHANG AN CHINESE RESTAURANT,2700 GENTRY MEMORIAL HWY,PICKENS,29671,SC,,8648780533
53162,Famous Wok,5256 US-30 #327,Greensburg,15601,PA,,7246000118
53163,CHEN'S CHINESE RESTAURANT,4360 AUGUSTA RD,LEXINGTON,29073,SC,,8038080228
53164,Best Food In Town,3303 6th Ave,Altoona,16602,PA,,8149468178
53165,CHEN'S CHINESE RESTAURANT,9810 TWO NOTCH RD #4L,COLUMBIA,29223,SC,,8036996500
53166,China Gourmet,2842 St Vincent St,Philadelphia,19149,PA,,2159411898
53167,CHEN'S GARDEN,1180 DUTCH FORK RD,IRMO,29063,SC,,8037810881
53168,Ginger Wok Japanese & Chinese restaurant,677 Heacock Rd,Morrisville,19067,PA,,2154931818
53169,CHINA,1600 REIDVILLE RD # 1002,SPARTANBURG,29301,SC,,8645742828
53170,Grand China Restaurant,156 Lancaster Ave Near,Columbia,17512,PA,,7176849551
53171,5·24,125 MAIN ST E,NINETY SIX,29666,SC,,8645439955
53172,Dragon,101 Clearview Cir #800,Butler,16001,PA,,7248410011
53173,CHINA 1,11107 BROAD RIVER RD,IRMO,29063,SC,,8034071886
53174,Mulan,9 N Washington St,Muncy,17756,PA,,5709400091
53175,CHINA 1 RESTAURANT,229 S MAIN ST,MCCORMICK,29835,SC,,8644659800
53176,Tom's Dim Sum,13 E State St,Media,19063,PA,,6105666688
53177,CHINA APPLE,2288 GLENNS BAY RD,MYRTLE BEACH,29575,SC,,8436504926
53178,Margaret Kuo's Kitchen,1109 W Baltimore Pike ste a,Media,19063,PA,,6108918880
53179,CHINA BUFFET,1059 BROAD ST,SUMTER,29150,SC,,8037755678
53180,Ichiban,4041 Buffalo Rd,Erie,16510,PA,,8146166352
53181,CHINA BUFFET,928 E LIBERTY ST,YORK,29745,SC,,8036846188
53182,China Wok,545 Rockledge Ave,Huntingdon Valley,19006,PA,,2153791322
53183,CHINA CHEF-Permanently Closed,1470 S KINGS HWY,MYRTLE BEACH,29577,SC,,8436268886
53184,Happy Chen,1161 Harrisburg Pike,Carlisle,17013,PA,,7172436666
53185,CHINA CHEF,2073 WEDGEFIELD RD,SUMTER,29154,SC,,8039348358
53186,Taipei Chinese Kitchen (Giant),255S S Spring Garden St,Carlisle,17013,PA,,7176120155
53187,CHINA CHEF,2900 LEESBURG RD # A,COLUMBIA,29209,SC,,8037833338
53188,Carlisle Super Buffet Restaurant,40 Noble Blvd # 60,Carlisle,17013,PA,,7172492298
53189,CHINA CITY,4518 LADSON RD,SUMMERVILLE,29485,SC,8434783555,8438214808
53190,China House,203 Conestoga Dr,Shippensburg,17257,PA,,7174778005
53191,CHINA DELIGHT,2528 Boiling Springs Road,Boiling Springs,29316,SC,6466713131,8645997828
53192,Hong Kong Chef,255 Cumberland Pkwy,Mechanicsburg,17055,PA,,7173071693
53193,CHINA DRAGON,2909 HWY 17 S,NORTH MYRTLE BEACH,29582,SC,,8432721988
53194,Taipei Chinese Kitchen (Giant),4510 Marketplace Way,Enola,17025,PA,,7176120250
53195,CHINA DRAGON CHINESE TAKE OUT-Permanently Closed,65 SYCAMORE AVE,CHARLESTON,29407,SC,,8437668588
53196,New Asian Bistro,45 Plaza Dr Unit #600,Tamaqua,18252,PA,,5707280189
53197,CHINA EAST RESTAURANT,920 HOUSTON NORTHCUTT BLVD A5,MT PLEASANT,29464,SC,,8438497288
53198,CHINA EXPRESS,2641 OKATIE HWY,RIDGELAND,29936,SC,,8439871599
53199,China house,495 Gateway Ave,Chambersburg,17201,PA,,7172513316
53200,CHINA EXPRESS,418 S JEFFERIES BLVD,WALTERBORO,29488,SC,,8435492598
53201,Saga Sushi Buffet & Hibachi,1685 Lincoln Way E,Chambersburg,17202,PA,,7172636118
53202,CHINA EXPRESS,1051 JOHN C CALHOUN DR,ORANGEBURG,29115,SC,,8035331535
53203,MASA SUSHI& ASIAN FOOD,12775 Washington Twp Blvd,Waynesboro,17268,PA,,7173875476
53204,CHINA EXPRESS,10690 DUNBARTON BLVD,BARNWELL,29812,SC,6463312366,8032599428
53205,Wild Ginger,2444 Eastern Blvd,York,17402,PA,,7177571818
53206,CHINA FUN,3025 ASHLEY TOWN CENTER DR #101,CHARLESTON,29414,SC,8437634955,8437634955
53207,He Xin,1744 S Queen St,York,17403,PA,,7176688385
53208,CHINA FUN II,6336 SC-162,HOLLYWOOD,29449,SC,,8438890028
53209,Nu Era Take Out,594 W King St,York,17401,PA,,7174302932
53210,CHINA GARDEN,3570 NORTHGATE DR,MYRTLE BEACH,29588,SC,,8432943388
53211,CHINA GARDEN RESTAURANT,100 N TOWN DR #5,SPARTANBURG,29303,SC,,8645970099
53212,Samurai Fusion,3013 E Market St,East York,17402,PA,,7173185750
53213,CHINA GARDEN RESTAURANT,200 W CHURCH ST,SALUDA,29138,SC,,8644455148
53214,Hong Kong Garden,1807 Columbia Ave,Lancaster,17603,PA,,7173944336
53215,CHINA GARDEN RESTAURANT,481 SC-72,GREENWOOD,29649,SC,8643448353,8642232999
53216,CHINA HAO,3620 WALTON DR UNIT C2,MYRTLE BEACH,29577,SC,,8438393688
53217,Ephrata Asian Bistro,848 E Main St #200,Ephrata,17522,PA,,7177331688
53218,CHINA HOUSE,493 N GUIGNARD DR,SUMTER,29150,SC,,8037749997
53219,Country Garden 6-Pack Restaurant,876 Manor St,Lancaster,17603,PA,,7172957570
53220,CHINA HOUSE,7241 BROAD RIVER RD STE 60,IRMO,29063,SC,8037492668,8037492668
53221,Shogun Japanese Steakhouse and Sushi,680 Park City Center,Lancaster,17601,PA,,7172991000
53222,CHINA HOUSE,147 E CHURCH ST E,BATESBURG-LEESVILLE,29070,SC,,8035329088
53223,Grace Buffet & Grill,811 N Loyalsock Ave,Montoursville,17754,PA,,5703681688
53224,CHINA HUT,5460 TWO NOTCH RD,COLUMBIA,29204,SC,,8036910008
53225,Chinese food (Hong kong chef v),1000 Scott Town Center,Bloomsburg,17815,PA,,5707843884
53226,CHINA HUT ACE,724 BROAD RIVER RD,COLUMBIA,29210,SC,,8037506454
53227,China House II,4515 PA-309,Schnecksville,18078,PA,,6107691888
53228,CHINA HUT II,2401 MILLWOOD AVE,COLUMBIA,29205,SC,,8037796161
53229,Panda & Fish,7720 Main St #11,Fogelsville,18051,PA,,6103919130
53230,CHINA HUT III,103 N 12TH ST,WEST COLUMBIA,29169,SC,,8039390770
53231,Ichiban Hibachi Steakhouse,404 Lincoln Ave,East Stroudsburg,18301,PA,,5704200440
53232,CHINA II,757 CROSSROADS PLAZA,FORT MILL,29708,SC,,8035471935
53233,Chopstick Asian Cuisine,77 Wind Creek Blvd,Bethlehem,18015,PA,,4847777777
53234,CHINA INN,123 SENECA MARINA DR ,SENECA,29678,SC,8646300498,8648850456
53235,Pacific Fusion,172 Bath Pike,Nazareth,18064,PA,,6106141288
53236,CHINA KING,207 N KEMPER ST,LAKE VIEW,29563,SC,,8437592868
53237,Gourmet Buffet & Grill,3317 Hamilton Blvd,Allentown,18104,PA,,6107708888
53238,CHINA KING,4111 WALNUT ST,LORIS,29569,SC,8439971686,8437569555
53239,Garden Buffet,241 N West End Blvd,Quakertown,18951,PA,,2158040488
53240,CHINA KING,157 2ND ST,CHERAW,29520,SC,,8435378980
53241,Eastern Dragon,238-7 S West End Blvd,Quakertown,18951,PA,,2155388181
53242,CHINA KING CHINESE RESTAURANT,246 KELLEY ST,LAKE CITY,29560,SC,,8433748888
53243,Flaming Grill & Supreme Buffet,1055 Grape St,Whitehall,18052,PA,,6104433331
53244,CHINA KITCHEN,3627 PELHAM RD,GREENVILLE,29615,SC,,8642349988
53245,China Panda,704 Souderton Rd A,Telford,18969,PA,,2157238682
53246,CHINA KITCHEN-Permanently Closed,101 WASHINGTON ST,ABBEVILLE,29620,SC,,8643662655
53247,Ginger Garden,1000 E Walnut St,Perkasie,18944,PA,,2152580288
53248,China Kitchen -8033513276-來取,8602 FARROW RD,COLUMBIA,29203,SC,8033513276,8035696626
53249,Great Wall,1414 Pocono Blvd,Mt Pocono,18344,PA,,5708397007
53250,CHINA KITCHEN,1998 CHERRY RD,ROCK HILL,29732,SC,,8033666116
53251,Chopstick,2959 PA-611 (Fountain Springs East Unit #103,Tannersville,18372,PA,,5706880711
53252,CHINA KITCHEN,511 MAIN ST,BLACKVILLE,29817,SC,,8032841800
53253,Veekoo,333 N 10th Ave,Royersford,19468,PA,,6109485433
53254,CHINA KITCHEN,2419 FOREST DR,COLUMBIA,29204,SC,,8032547800
53255,Lucky 8 Noodle Bar,312 Woodland Rd,Mt Pocono,18344,PA,,5702434800
53256,CHINA ONE,5350 N MAIN ST,COWPENS,29330,SC,,8644631266
53257,Panda Garden,123 Village Center Dr,Hawley,18428,PA,,5707750414
53258,CHINA ONE,323 E GREER ST,HONEA PATH,29654,SC,,8643699885
53259,Happy Day,631 Roosevelt Hwy # 103,Waymart,18472,PA,,5704889811
53260,CHINA ONE,1240 BENNETTSVILLE SQ,BENNETTSVILLE,29512,SC,,8434541886
53261,Royal Buffet,821 Commerce Blvd,Scranton,18519,PA,,5704834285
53262,CHINA ONE,217 N JONES RD,OLANTA,29114,SC,,8433969161
53263,CHINA KING RESTAURANT,657 E LINCOLN HWY APT 1,COATESVILLE,19320,PA,,6103845887
53264,CHINA PALACE,459 BROAD ST,SUMTER,29150,SC,,8037755941
53265,CHINA III,109 OAK LN STE 104,CRESCO,18326,PA,,5705957818
53266,CHINA PALACE RESTAURANT,602 BELTLINE BLVD,COLUMBIA,29205,SC,,8037871919
53267,SHANG WEI SZECHUAN,1 E 3RD ST,BETHLEHEM,18015,PA,,6108821248
53268,CHINA PALACE RESTAURANT,409B ATOMIC RD,JACKSON,29831,SC,,8034713560
53269,CHINA RESTAURANT,2117 OLD SPARTANBURG RD,GREER,29650,SC,,8643220405
53270,THAI PLACE OF SHADYSIDE INC,12009 PERRY HWY,WEXFORD,15090,PA,,7249358866
53271,CHINA RESTAURANT,1830 WOODRUFF RD,GREENVILLE,29607,SC,,8642348878
53272,HALAL FUSION CHINESE REST INC,2748 GERMANTOWN AVE,PHILADELPHIA,19133,PA,,2675412808
53273,CHINA STAR,507 N HARPER ST A,LAURENS,29360,SC,,8646810886
53274,SPICE C HAND DRAWN NOODLE HSE,131 N 10TH ST,PHILADELPHIA,19107,PA,,2159232222
53275,CHINA STAR,705 SULPHUR SPRINGS RD,GREENVILLE,29617,SC,,8646033130
53276,U & TEA CHINESE RESTAURANT,119 E 3RD ST,BETHLEHEM,18015,PA,,6108664900
53277,CHINA TASTE,1126 US-321 #1,WINNSBORO,29180,SC,,8038151540
53278,CHENGDU FAMOUS FOOD,3635 LANCASTER AVE,PHILADELPHIA,19104,PA,,2153861088
53279,CHINA TOWN,1206 N MAIN ST,SUMMERVILLE,29483,SC,,8438328688
53280,LLC CURRY BIRD,4604 WOODLAND AVE,PHILADELPHIA,19143,PA,,2672924294
53281,CHINA TOWN,1736 RUSSELL ST,ORANGEBURG,29115,SC,,8035319266
53282,THAI AVE,4791 W TILGHMAN ST,ALLENTOWN,18104,PA,,6103519496
53283,CHINA TOWN CHINESE RESTAURANT,82 3RD ST,ESTILL,29918,SC,,8036253030
53284,TOKYO HIBACHI & SUSHI,5990 UNIVERSITY BLVD,CORAOPOLIS,15108,PA,,4122643338
53285,CHINA TOWN RESTAURANT,310 SPARTANBURG HWY,LYMAN,29365,SC,,8649493228
53286,1001 THAI RESTARURANT,1001 NORTHAMPTON ST,EASTON,18042,PA,,6102521001
53287,CHINA TOWN RESTAURANT,8024 AUGUSTA RD # C,PIEDMONT,29673,SC,,8642999083
53288,AVA THAI CUISINE INC,3520 COTTMAN AVE,PHILADELPHIA,19149,PA,,2157088799
53289,CHINA WALL,1953 SOUTHBOUND RD C,SWANSEA,29160,SC,,8035689801
53290,CHINA WOK,327 BELLS HWY,WALTERBORO,29488,SC,9172936616,8435499557
53291,ZEN RESTAURANT AND SUSHI BAR,2181 HULTON RD,VERONA,15147,PA,,4125178355
53292,CHINA WOK,107 APPLEWOOD CENTER PL,SENECA,29678,SC,,8648880109
53293,KUMO LLC,17 S 43RD ST,PHILADELPHIA,19104,PA,,2153828100
53294,CHINA WOK,11285 ASHEVILLE HWY,INMAN,29349,SC,,8644730609
53295,SANG KEE NOODLE HOUSE LLC,3549 CHESTNUT ST,PHILADELPHIA,19104,PA,,2153878808
53296,CHINA WOK,115 WILLBROOK BLVD C,PAWLEYS ISLAND,29585,SC,,8432371888
53297,MIZU ASIAN BISTRO INC,1570 EGYPT RD STE 170,PHOENIXVILLE,19460,PA,,6106500177
53298,CHINA WOK,1625 N MAIN ST #106,SUMMERVILLE,29483,SC,,8438717728
53299,Dim Sum House by Jane G's,1930 CHESTNUT ST,PHILADELPHIA,19103,PA,,2155638800
53300,CHINA WOK,2546 MAIN ST #B,ELGIN,29045,SC,,8034388778
53301,CHINA GARDEN,6393 PENN AVE,PITTSBURGH,15206,PA,,4123626625
53302,CHINA WOK,3191 LANCASTER HWY # C,RICHBURG,29729,SC,,8037895900
53303,SILK ROAD CHINESE RESTAURANT,1082 BOWER HILL RD,PITTSBURGH,15243,PA,,4122798088
53304,CHINA WOK,5411 Dick Pond Road,Myrtle Beach,29588,SC,,8436503810
53305,NEW CHINA GOURMET RESTAURANT,2249 N 5TH ST,PHILADELPHIA,19133,PA,,2156340460
53306,CHINA WOK 2,3981 PLATT SPRINGS RD,WEST COLUMBIA,29170,SC,,8037557100
53307,THAI KUU LLC,35 BETHLEHEM PIKE,PHILADELPHIA,19118,PA,,2672975715
53308,CHINA WOK III,1201 CHAPIN RD,CHAPIN,29036,SC,,8039454799
53309,TASTE QUEEN INC,212 DUMONT PL,PHILADELPHIA,19116,PA,,2159691988
53310,CHINA WOK RESTAURANT,1821 US-15,SUMTER,29150,SC,,8034813099
53311,EASTERN GOURMET,7001 N ROUTE 309 STE 137,COOPERSBURG,18036,PA,,6102828988
53312,OLD HOUSE OF HUNAN,400 S WATER ST STE 2,KITTANNING,16201,PA,,7245484868
53313,CHINATOWN RESTAURANT,2830 MAIN ST,NEWBERRY,29108,SC,,8032761603
53314,Cafe East Asian Cuisine and Sushi Bar,594 CENTERVILLE RD,LANCASTER,17601,PA,,7178923858
53315,MAI LAI WAH INC,1001 RACE ST,PHILADELPHIA,19107,PA,,2156272610
53316,CHINA HOUSE,1516 10TH ST,GERING,69341,NE,,3084365669
53317,CHINA HOUSE,3800 OLD CHENEY RD,LINCOLN,68516,NE,,4024205188
53318,CHINA HY EXPRESS,501 PLUM CREEK PKWY,LEXINGTON,68850,NE,,3083245100
53319,CHINA INN RESTAURANT,2662 CORNHUSKER HWY #8,LINCOLN,68521,NE,,4024668242
53320,CHINA PALACE RESTAURANT,661 N 46TH ST,OMAHA,68132,NE,,4025568819
53321,CHINA SONG,4210 S 50TH ST,OMAHA,68117,NE,,4027339335
53322,CHINA STAR,9527 Q ST,OMAHA,68127,NE,,4023391780
53323,CHINA TASTE,1702 CUMING ST,OMAHA,68102,NE,,4023422288
53324,CHINA WALL,8550 ANDERMATT DR # 3,LINCOLN,68526,NE,,4024899993
53325,CHINA WOK,12005 W CENTER RD,OMAHA,68144,NE,,4029169966
53326,CHOP STICK HOUSE,5522 N 103RD ST,OMAHA,68134,NE,,4029653333
53327,CHOPSTICKS CHINESE CUISINE,6891 A ST SUITE 215,LINCOLN,68510,NE,,4024899175
53328,CRYSTAL JADE RESTAURANT,7255 CEDAR ST,OMAHA,68124,NE,,4023981688
53329,DRAGON 88,4528 N 30TH ST,OMAHA,68111,NE,,4024558800
53330,DRAGON PALACE,633 SEWARD ST,SEWARD,68434,NE,,4026436868
53331,DRAGON WOK,14220 FORT ST,OMAHA,68164,NE,,4029345727
53332,EAST MEETS WEST,18780 S 68TH ST,HICKMAN,68372,NE,,4027922100
53333,EGG ROLL KING,2515 N 11TH ST,LINCOLN,68521,NE,,4024353737
53334,EMPIRE EXPRESS,102 24TH ST,COLUMBUS,68601,NE,,4025621388
53335,FORTUNE PALACE CHINESE RESTAURANT,5740 OLD CHENEY RD #11,LINCOLN,68516,NE,,4024201688
