brizo_id,count
026fc8b648b6319e,17
0270751fe5137c11,6
02714aeefff8f055,9
0271ba597aecfac7,2
02729566e2fa2e2f,15
0272e2d6c3c6466f,11
02730e05a5b1e136,21
0275444aaf3f4b35,15
0276ba42acc71c84,14
02774a25a6b6d33c,2
0277cf9e39fe223d,20
0277f529391cd372,8
02785f41e644b772,3
027903fc4a4cdd6f,3
027a0c6584ed142d,3
027a6155e9ac92b0,5
027a866f8298a7c1,18
027a8c188ba2d7a6,5
027aade3e2e83e71,12
027b6661fadf7a8f,2
027cc8991201c556,3
027cff658de1ac6a,11
027dc63353fccb92,3
027e43969f5c67bd,20
027f0995fc8f5d0c,1
02800da0c203dc6c,9
028026a464ee4a39,17
0280bab7651c5971,21
028240a48deb87ad,20
0282ec5fd62ed3ee,6
0283ed847df761e4,1
0284bb7610cb91b4,3
0284dd9ef1f9a71d,8
0285b2fa13f68a98,8
02868332267a6f9c,14
02873d7447857b66,17
02874de211197c05,14
028810b2e2377948,20
02884b0f4e8fb702,15
0288cc4248df131f,14
0288db492409553b,9
0288f2bab16c5fa0,7
02894989e24b90d2,3
0289aeebd74b5eef,1
028a93847e28ca27,4
028b43462fae7f82,3
028b88a5fa3ed17a,10
028ba985c059db8a,5
