Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R83207,"6,843","89,454",7.65%,,R82872,0,0,0,,,,,,,,,,,,
R83208,"14,930","213,586",6.99%,,R82873,0,0,"40,194",,,,,,,,,,,,
R83209,0,0,6.99%,,R82875,0,0,0,,,,,,,,,,,,
R83211,"30,967","408,001",7.59%,,R82876,200,8,"3,693",,,,,,,,,,,,
R83212,"14,732","210,754",6.99%,,R82877,0,0,"7,568",,,,,,,,,,,,
R83213,"12,461","145,069",8.59%,,R82879,10,0,"21,311",,,,,,,,,,,,
R83215,"4,277","61,181",6.99%,,R82881,0,0,"39,400",,,,,,,,,,,,
R83216,"1,062","15,190",6.99%,,R82882,0,8,"26,853",,,,,,,,,,,,
R83217,"29,620","344,820",8.59%,,R82883,0,0,"13,460",,,,,,,,,,,,
R83218,0,0,8.00%,,R82885,0,0,"9,013",,,,,,,,,,,,
R83222,"30,607","437,864",6.99%,,R82886,50,0,"9,342",,,,,,,,,,,,
R83223,0,0,8.59%,,R82887,210,15,"11,416",,,,,,,,,,,,
R83225,"5,257","67,487",7.79%,,R82888,0,0,"17,231",,,,,,,,,,,,
R83226,"15,036","187,951",8.00%,,R82889,0,23,"14,778",,,,,,,,,,,,
R83227,"7,753","96,909",8.00%,,R82891,0,0,"32,153",,,,,,,,,,,,
R83228,989,"14,155",6.99%,,R82892,0,0,0,,,,,,,,,,,,
R83229,"45,005","643,842",6.99%,,R82893,0,0,0,,,,,,,,,,,,
R83231,0,0,8.00%,,R82895,0,0,"12,639",,,,,,,,,,,,
R83232,"11,228","160,636",6.99%,,R82896,0,0,"41,056",,,,,,,,,,,,
R83236,0,0,6.99%,,R82897,0,0,"9,986",,,,,,,,,,,,
R83237,"28,754","351,083",8.19%,,R82898,0,0,"11,152",,,,,,,,,,,,
R83238,"20,631","295,144",6.99%,,R82899,10,8,"9,882",,,,,,,,,,,,
R83252,"12,527","179,216",6.99%,,R82901,54,0,648,,,,,,,,,,,,
R83253,"11,229","160,645",6.99%,,R82902,54,0,648,,,,,,,,,,,,
R83255,"23,165","331,403",6.99%,,R82903,0,0,"4,263",,,,,,,,,,,,
R83256,"14,466","185,703",7.79%,,R82905,0,0,"19,456",,,,,,,,,,,,
R83257,"5,769","82,526",6.99%,,R82906,0,0,"4,501",,,,,,,,,,,,
R83258,"12,667","181,221",6.99%,,R82907,0,0,"44,603",,,,,,,,,,,,
R83259,"21,702","310,472",6.99%,,R82908,0,0,0,,,,,,,,,,,,
R83261,"32,948","402,293",8.19%,,R82909,0,0,0,,,,,,,,,,,,
R83262,"38,843","555,692",6.99%,,R82911,0,0,"6,762",,,,,,,,,,,,
R83263,"4,836","69,190",6.99%,,R82912,0,15,"34,276",,,,,,,,,,,,
R83265,"7,118","101,830",6.99%,,R82913,0,0,0,,,,,,,,,,,,
R83266,"8,825","126,250",6.99%,,R82915,200,0,"9,924",,,,,,,,,,,,
R83267,0,0,7.65%,,R82916,6,15,72,,,,,,,,,,,,
R83268,"9,271","115,890",8.00%,,R82917,54,0,648,,,,,,,,,,,,
R83269,"34,217","417,788",8.19%,,R82918,0,0,"11,399",,,,,,,,,,,,
R83272,"12,836","183,628",6.99%,,R82919,45,0,540,,,,,,,,,,,,
R83273,"17,450","218,397",7.99%,,R82921,0,0,"17,941",,,,,,,,,,,,
R83275,0,0,6.99%,,R82922,0,0,"35,047",,,,,,,,,,,,
R83276,"13,444","192,332",6.99%,,R82923,0,0,"42,085",,,,,,,,,,,,
R83277,"10,467","149,740",6.99%,,R82925,0,0,0,,,,,,,,,,,,
R83278,"7,656","109,532",6.99%,,R82926,0,0,0,,,,,,,,,,,,
R83279,0,0,8.00%,,R82927,0,0,"21,908",,,,,,,,,,,,
R83281,"28,567","354,871",8.05%,,R82928,0,8,"18,051",,,,,,,,,,,,
R83282,"17,920","256,360",6.99%,,R82929,0,0,0,,,,,,,,,,,,
R83283,"19,713","282,015",6.99%,,R82931,0,0,0,,,,,,,,,,,,
R83285,"6,045","86,481",6.99%,,R82932,0,0,0,,,,,,,,,,,,
R83286,"9,828","129,489",7.59%,,R82933,0,0,"11,761",,,,,,,,,,,,
R83287,"13,247","189,507",6.99%,,R82935,0,0,0,,,,,,,,,,,,
R83288,"16,514","236,252",6.99%,,R82936,0,0,0,,,,,,,,,,,,
R83291,"2,607","37,290",6.99%,,R82937,0,0,"23,453",,,,,,,,,,,,
R83292,"28,583","408,916",6.99%,,R82938,0,0,0,,,,,,,,,,,,
R83293,"26,094","373,307",6.99%,,R82939,0,0,0,,,,,,,,,,,,
R83295,0,0,8.19%,,R82951,0,0,"30,425",,,,,,,,,,,,
R83296,"22,960","328,467",6.99%,,R82952,0,0,"8,252",,,,,,,,,,,,
R83297,"24,099","301,618",7.99%,,R82953,10,0,"29,335",,,,,,,,,,,,
R83298,"43,073","567,494",7.59%,,R82955,200,0,"13,843",,,,,,,,,,,,
R83299,"15,095","188,687",8.00%,,R82956,0,8,"10,863",,,,,,,,,,,,
R83301,"15,132","176,156",8.59%,,R82957,0,0,0,,,,,,,,,,,,
R83302,"4,774","68,303",6.99%,,R82958,0,0,"14,267",,,,,,,,,,,,
R83307,0,0,6.99%,,R82959,200,0,"14,893",,,,,,,,,,,,
R83308,0,0,6.99%,,R82961,0,0,"11,649",,,,,,,,,,,,
R83309,"31,443","449,824",6.99%,,R82962,0,0,"26,105",,,,,,,,,,,,
R83311,0,0,6.99%,,R82963,0,0,0,,,,,,,,,,,,
R83312,"21,152","264,726",7.99%,,R82965,0,0,"23,969",,,,,,,,,,,,
R83313,"14,826","212,101",6.99%,,R82966,200,0,"16,618",,,,,,,,,,,,
R83315,"9,853","140,954",6.99%,,R82967,0,0,"13,469",,,,,,,,,,,,
R83316,"17,553","251,118",6.99%,,R82968,10,0,"5,988",,,,,,,,,,,,
R83317,"22,666","324,263",6.99%,,R82969,200,0,"6,909",,,,,,,,,,,,
R83318,"9,525","119,061",8.00%,,R82971,0,0,0,,,,,,,,,,,,
R83319,"5,654","80,884",6.99%,,R82972,200,0,"4,474",,,,,,,,,,,,
R83321,"23,550","336,907",6.99%,,R82973,0,0,0,,,,,,,,,,,,
R83322,"13,624","170,306",8.00%,,R82975,0,0,"12,096",,,,,,,,,,,,
R83323,"10,378","148,469",6.99%,,R82977,10,0,"12,789",,,,,,,,,,,,
R83325,"21,077","245,366",8.59%,,R82978,0,0,0,,,,,,,,,,,,
R83326,"3,540","50,650",6.99%,,R82979,0,0,"19,991",,,,,,,,,,,,
R83327,"27,298","333,306",8.19%,,R82981,200,0,"23,207",,,,,,,,,,,,
R83328,"11,724","167,725",6.99%,,R82982,0,0,"12,395",,,,,,,,,,,,
R83329,"43,952","511,667",8.59%,,R82983,0,0,0,,,,,,,,,,,,
R83331,"25,581","320,161",7.99%,,R82985,200,0,"6,396",,,,,,,,,,,,
R83333,"13,276","189,923",6.99%,,R82988,200,0,"15,845",,,,,,,,,,,,
R83335,0,0,7.39%,,R82989,0,0,"17,470",,,,,,,,,,,,
R83336,"2,692","34,557",7.79%,,R82991,0,0,"28,633",,,,,,,,,,,,
R83338,"22,447","321,125",6.99%,,R82992,50,0,"12,820",,,,,,,,,,,,
R83339,"10,756","165,470",6.50%,,R82993,0,0,"19,099",,,,,,,,,,,,
R83351,0,0,8.19%,,R82995,0,0,0,,,,,,,,,,,,
R83353,"7,186","102,808",6.99%,,R82996,0,0,"25,800",,,,,,,,,,,,
R83355,"9,536","136,418",6.99%,,R82997,10,8,"11,391",,,,,,,,,,,,
R83356,"32,397","415,876",7.79%,,R82998,0,0,"19,052",,,,,,,,,,,,
R83357,"4,320","53,996",8.00%,,R82999,200,0,"10,440",,,,,,,,,,,,
R83358,0,0,6.99%,,R83001,0,0,0,,,,,,,,,,,,
R83359,"9,292","132,935",6.99%,,R83002,0,23,"17,721",,,,,,,,,,,,
R83362,"12,764","182,605",6.99%,,R83003,0,0,0,,,,,,,,,,,,
R83363,0,0,7.59%,,R83005,0,0,0,,,,,,,,,,,,
R83366,"15,432","220,777",6.99%,,R83006,0,0,"10,161",,,,,,,,,,,,
R83367,"30,236","373,743",8.09%,,R83007,0,0,0,,,,,,,,,,,,
R83368,"20,377","261,581",7.79%,,R83008,0,0,0,,,,,,,,,,,,
R83369,0,0,6.99%,,R83009,0,0,0,,,,,,,,,,,,
R83371,0,0,6.99%,,R83011,0,0,0,,,,,,,,,,,,
R83372,"26,835","319,850",8.39%,,R83012,0,0,"33,785",,,,,,,,,,,,
R83373,"11,221","160,530",6.99%,,R83013,200,0,"23,104",,,,,,,,,,,,
R83375,"13,731","196,431",6.99%,,R83015,0,0,"8,122",,,,,,,,,,,,
R83376,360,"5,154",6.99%,,R83016,0,0,"12,082",,,,,,,,,,,,
R83377,123,"1,757",6.99%,,R83017,0,0,0,,,,,,,,,,,,
R83378,"26,898","354,381",7.59%,,R83018,0,0,0,,,,,,,,,,,,
R83379,"17,158","245,459",6.99%,,R83019,200,0,"10,507",,,,,,,,,,,,
R83381,0,0,6.99%,,R83021,0,0,0,,,,,,,,,,,,
R83382,"14,232","187,508",7.59%,,R83022,50,0,600,,,,,,,,,,,,
R83383,0,0,6.99%,,R83023,0,0,0,,,,,,,,,,,,
R83385,"10,005","143,131",6.99%,,R83025,0,0,"8,984",,,,,,,,,,,,
R83386,"22,004","275,396",7.99%,,R83026,0,0,0,,,,,,,,,,,,
R83387,0,0,6.99%,,R83027,0,0,"7,663",,,,,,,,,,,,
R83388,"16,972","242,799",6.99%,,R83028,200,0,"33,398",,,,,,,,,,,,
R83389,"27,654","346,105",7.99%,,R83029,10,0,"18,042",,,,,,,,,,,,
R83391,0,0,8.19%,,R83031,10,0,"12,081",,,,,,,,,,,,
R83392,0,0,8.00%,,R83032,200,0,"6,469",,,,,,,,,,,,
R83393,"34,166","450,148",7.59%,,R83033,0,0,"20,464",,,,,,,,,,,,
R83395,"14,376","184,550",7.79%,,R83035,200,0,"5,537",,,,,,,,,,,,
R83396,0,0,6.99%,,R83036,0,0,0,,,,,,,,,,,,
R83397,"48,674","624,826",7.79%,,R83037,0,0,0,,,,,,,,,,,,
R83398,0,0,6.99%,,R83038,10,0,"4,800",,,,,,,,,,,,
R83501,"8,611","107,766",7.99%,,R83039,200,0,"12,322",,,,,,,,,,,,
R83502,0,0,8.00%,,R83051,0,0,"22,431",,,,,,,,,,,,
R83503,"17,003","207,611",8.19%,,R83052,0,0,"21,227",,,,,,,,,,,,
R83505,0,0,6.99%,,R83053,200,0,"31,247",,,,,,,,,,,,
R83506,"45,839","588,435",7.79%,,R83055,0,0,"6,001",,,,,,,,,,,,
R83508,"17,435","249,422",6.99%,,R83056,0,0,"16,269",,,,,,,,,,,,
R83509,"21,672","310,038",6.99%,,R83057,54,0,648,,,,,,,,,,,,
R83511,"3,970","56,796",6.99%,,R83058,103,0,"5,116",,,,,,,,,,,,
R83512,0,0,8.00%,,R83059,0,0,"30,649",,,,,,,,,,,,
R83513,"4,403","62,991",6.99%,,R83061,0,0,"13,173",,,,,,,,,,,,
R83515,0,0,6.99%,,R83062,200,0,"9,037",,,,,,,,,,,,
R83517,"67,213","820,675",8.19%,,R83063,0,0,0,,,,,,,,,,,,
R83518,"6,673","95,472",6.99%,,R83065,0,0,0,,,,,,,,,,,,
R83519,"54,933","635,061",8.65%,,R83066,0,0,"19,113",,,,,,,,,,,,
R83522,"8,718","124,717",6.99%,,R83067,0,0,"19,113",,,,,,,,,,,,
R83523,"12,772","182,721",6.99%,,R83068,0,0,0,,,,,,,,,,,,
R83525,"2,957","38,651",7.65%,,R83069,0,0,0,,,,,,,,,,,,
R83527,"11,491","164,386",6.99%,,R83071,200,0,"8,723",,,,,,,,,,,,
R83528,"16,874","241,404",6.99%,,R83072,200,0,"5,554",,,,,,,,,,,,
R83529,0,0,7.99%,,R83073,0,0,0,,,,,,,,,,,,
R83531,0,0,7.99%,,R83075,0,0,484,,,,,,,,,,,,
R83532,"5,806","83,059",6.99%,,R83076,0,0,0,,,,,,,,,,,,
R83533,"21,790","266,051",8.19%,,R83077,200,0,"11,806",,,,,,,,,,,,
R83535,"16,396","234,566",6.99%,,R83078,0,0,0,,,,,,,,,,,,
R83536,"8,692","124,348",6.99%,,R83081,0,0,"14,219",,,,,,,,,,,,
R83538,0,0,7.99%,,R83082,0,0,"16,212",,,,,,,,,,,,
R83539,0,0,6.99%,,R83083,10,0,"55,254",,,,,,,,,,,,
R83551,"36,912","450,700",8.19%,,R83085,0,0,0,,,,,,,,,,,,
R83552,"20,446","243,692",8.39%,,R83086,54,0,648,,,,,,,,,,,,
R83555,"12,281","175,698",6.99%,,R83087,0,0,"11,121",,,,,,,,,,,,
R83556,"5,957","85,227",6.99%,,R83088,0,0,0,,,,,,,,,,,,
R83558,"25,762","368,552",6.99%,,R83089,200,0,"20,509",,,,,,,,,,,,
R83559,"3,205","45,850",6.99%,,R83091,54,15,648,,,,,,,,,,,,
R83561,"7,523","89,671",8.39%,,R83092,0,0,"21,849",,,,,,,,,,,,
R83562,0,0,7.65%,,R83093,0,0,"10,911",,,,,,,,,,,,
R83566,"10,547","138,962",7.59%,,R83095,0,0,0,,,,,,,,,,,,
R83567,0,0,6.99%,,R83096,200,0,"2,400",,,,,,,,,,,,
R83571,"32,822","469,550",6.99%,,R83097,200,0,"10,636",,,,,,,,,,,,
R83572,"23,667","282,081",8.39%,,R83098,200,0,"5,366",,,,,,,,,,,,
R83573,0,0,6.99%,,R83099,0,0,"21,358",,,,,,,,,,,,
R83575,"22,337","319,557",6.99%,,R83101,200,0,"12,105",,,,,,,,,,,,
R83576,"21,267","276,555",7.69%,,R83102,0,0,"23,078",,,,,,,,,,,,
R83577,"14,930","213,589",6.99%,,R83103,0,0,"28,437",,,,,,,,,,,,
R83578,0,0,6.99%,,R83105,0,0,"25,456",,,,,,,,,,,,
R83579,0,0,6.99%,,R83106,54,8,648,,,,,,,,,,,,
R83581,"11,317","161,906",6.99%,,R83108,200,0,"7,307",,,,,,,,,,,,
R83582,"4,418","63,206",6.99%,,R83109,200,0,"9,625",,,,,,,,,,,,
R83585,0,0,7.79%,,R83111,0,0,0,,,,,,,,,,,,
R83586,"10,750","153,789",6.99%,,R83112,0,0,"24,262",,,,,,,,,,,,
R83587,"8,395","97,724",8.59%,,R83113,0,0,"27,549",,,,,,,,,,,,
R83589,"18,889","270,222",6.99%,,R83116,0,0,"17,533",,,,,,,,,,,,
R83592,"15,039","215,154",6.99%,,R83117,194,0,"11,751",,,,,,,,,,,,
R83593,0,0,6.99%,,R83118,0,0,"12,007",,,,,,,,,,,,
R83596,"6,313","81,040",7.79%,,R83123,0,0,"9,221",,,,,,,,,,,,
R83597,"12,294","175,877",6.99%,,R83125,0,0,"31,270",,,,,,,,,,,,
R83598,0,0,7.59%,,R83126,0,0,"39,880",,,,,,,,,,,,
R83599,"81,643","1,078,514",7.57%,,R83127,0,0,"16,470",,,,,,,,,,,,
R83601,"17,519","250,623",6.99%,,R83128,200,0,"20,606",,,,,,,,,,,,
R83602,"15,148","176,341",8.59%,,R83129,0,0,"13,610",,,,,,,,,,,,
R83603,"63,257","772,364",8.19%,,R83131,0,0,"14,674",,,,,,,,,,,,
R83605,0,0,8.00%,,R83132,54,0,648,,,,,,,,,,,,
R83606,"32,190","460,512",6.99%,,R83133,0,0,"16,132",,,,,,,,,,,,
R83607,"5,933","69,070",8.59%,,R83135,0,0,0,,,,,,,,,,,,
R83609,0,0,7.65%,,R83136,0,0,"21,529",,,,,,,,,,,,
R83611,"33,928","485,385",6.99%,,R83137,0,0,0,,,,,,,,,,,,
R83612,"6,121","72,950",8.39%,,R83138,200,23,"56,625",,,,,,,,,,,,
R83613,"31,463","366,273",8.59%,,R83139,0,15,"9,155",,,,,,,,,,,,
R83615,"10,793","154,405",6.99%,,R83151,0,0,"18,313",,,,,,,,,,,,
R83616,"36,913","461,985",7.99%,,R83152,0,0,0,,,,,,,,,,,,
R83617,"29,146","416,971",6.99%,,R83153,0,0,0,,,,,,,,,,,,
R83618,0,0,7.99%,,R83156,0,0,"16,141",,,,,,,,,,,,
R83621,"27,724","396,618",6.99%,,R83157,0,0,"20,351",,,,,,,,,,,,
R83625,"11,508","164,638",6.99%,,R83158,0,0,"10,584",,,,,,,,,,,,
R83626,0,0,8.00%,,R83159,0,0,"31,312",,,,,,,,,,,,
R83627,"32,243","375,359",8.59%,,R83161,0,8,"12,181",,,,,,,,,,,,
R83628,0,0,7.59%,,R83162,200,0,"34,728",,,,,,,,,,,,
R83629,"10,975","157,016",6.99%,,R83163,54,0,648,,,,,,,,,,,,
R83631,"8,757","125,277",6.99%,,R83165,0,0,0,,,,,,,,,,,,
R83633,"10,734","153,569",6.99%,,R83168,0,0,"18,735",,,,,,,,,,,,
R83635,"8,833","126,359",6.99%,,R83169,10,0,"19,130",,,,,,,,,,,,
R83636,0,0,7.65%,,R83171,10,0,"17,325",,,,,,,,,,,,
R83637,0,0,6.99%,,R83172,0,0,"8,814",,,,,,,,,,,,
R83638,"3,512","43,959",7.99%,,R83173,0,0,0,,,,,,,,,,,,
R83639,"16,784","221,134",7.59%,,R83175,200,0,"15,112",,,,,,,,,,,,
R83651,"67,047","799,134",8.39%,,R83176,100,0,"2,909",,,,,,,,,,,,
R83652,0,0,6.99%,,R83177,0,0,"6,466",,,,,,,,,,,,
R83653,"26,367","377,204",6.99%,,R83178,54,8,648,,,,,,,,,,,,
R83655,"23,481","277,877",8.45%,,R83179,0,0,"10,096",,,,,,,,,,,,
R83656,"23,982","311,863",7.69%,,R83181,0,0,"8,570",,,,,,,,,,,,
R83658,"24,562","323,611",7.59%,,R83182,0,0,0,,,,,,,,,,,,
R83661,"10,067","144,016",6.99%,,R83183,0,0,"24,383",,,,,,,,,,,,
R83662,0,0,6.99%,,R83185,0,0,"67,928",,,,,,,,,,,,
R83663,0,0,8.59%,,R83186,0,0,"21,684",,,,,,,,,,,,
R83665,"27,848","398,396",6.99%,,R83187,54,0,648,,,,,,,,,,,,
R83666,"7,378","105,550",6.99%,,R83188,0,0,0,,,,,,,,,,,,
R83667,"14,935","213,667",6.99%,,R83189,0,0,0,,,,,,,,,,,,
R83669,"16,688","238,744",6.99%,,R83191,0,0,"28,339",,,,,,,,,,,,
R83671,951,"13,605",6.99%,,R83192,0,0,0,,,,,,,,,,,,
R83672,"9,054","129,534",6.99%,,R83193,10,0,"12,371",,,,,,,,,,,,
R83673,"54,377","777,928",6.99%,,R83195,0,0,0,,,,,,,,,,,,
R83675,"21,590","308,869",6.99%,,R83196,0,8,"15,947",,,,,,,,,,,,
R83676,0,0,8.59%,,R83197,0,0,0,,,,,,,,,,,,
R83677,"12,015","171,883",6.99%,,R83198,0,0,"41,800",,,,,,,,,,,,
R83678,"32,274","461,715",6.99%,,R83199,54,0,648,,,,,,,,,,,,
R83679,"4,056","52,064",7.79%,,R83201,54,0,648,,,,,,,,,,,,
R83681,0,0,6.99%,,R83202,200,0,"9,124",,,,,,,,,,,,
R83682,"22,621","283,115",7.99%,,R83203,0,0,"28,993",,,,,,,,,,,,
R83683,"14,113","201,900",6.99%,,R83205,54,8,648,,,,,,,,,,,,
R83685,0,0,6.99%,,R83206,0,0,"58,282",,,,,,,,,,,,
R83686,"6,136","87,785",6.99%,,R83207,0,8,"6,843",,,,,,,,,,,,
R83687,"44,891","642,220",6.99%,,R83208,0,0,"14,930",,,,,,,,,,,,
R83688,0,0,6.99%,,R83209,0,0,0,,,,,,,,,,,,
R83689,"31,855","455,719",6.99%,,R83211,210,0,"33,487",,,,,,,,,,,,
R83691,"16,053","229,663",6.99%,,R83212,10,0,"14,852",,,,,,,,,,,,
R83692,0,0,7.59%,,R83213,200,8,"14,861",,,,,,,,,,,,
R83693,"4,272","61,111",6.99%,,R83215,0,0,"4,277",,,,,,,,,,,,
R83696,"2,930","41,911",6.99%,,R83216,200,0,"3,462",,,,,,,,,,,,
R83698,"6,774","96,917",6.99%,,R83217,0,0,"29,620",,,,,,,,,,,,
R83699,"8,303","118,786",6.99%,,R83218,54,0,648,,,,,,,,,,,,
R83701,"9,543","136,522",6.99%,,R83219,0,0,0,,,,,,,,,,,,
R83705,"14,296","204,528",6.99%,,R83221,0,0,0,,,,,,,,,,,,
R83706,"6,345","90,767",6.99%,,R83222,0,0,"30,607",,,,,,,,,,,,
R83707,"12,669","158,364",8.00%,,R83223,0,0,0,,,,,,,,,,,,
R83708,"6,794","97,197",6.99%,,R83225,0,0,"5,257",,,,,,,,,,,,
R83709,"21,074","301,487",6.99%,,R83226,0,0,"15,036",,,,,,,,,,,,
R83711,0,0,8.19%,,R83227,10,0,"7,873",,,,,,,,,,,,
R83712,0,0,8.39%,,R83228,100,0,"2,189",,,,,,,,,,,,
R83717,0,0,7.99%,,R83229,0,0,"45,005",,,,,,,,,,,,
R83718,0,0,8.00%,,R83231,0,0,0,,,,,,,,,,,,
R83719,0,0,8.00%,,R83232,0,0,"11,228",,,,,,,,,,,,
R83722,0,0,6.99%,,R83235,0,0,0,,,,,,,,,,,,
R83723,"6,311","90,286",6.99%,,R83236,200,0,"2,400",,,,,,,,,,,,
R83726,"11,892","170,130",6.99%,,R83237,10,0,"28,874",,,,,,,,,,,,
R83727,"11,656","166,753",6.99%,,R83238,0,0,"20,631",,,,,,,,,,,,
R83728,"16,317","233,431",6.99%,,R83239,0,0,0,,,,,,,,,,,,
R83729,0,0,6.99%,,R83251,0,0,0,,,,,,,,,,,,
R83731,"46,834","586,163",7.99%,,R83252,210,0,"15,047",,,,,,,,,,,,
R83732,"1,537","21,985",6.99%,,R83253,0,0,"11,229",,,,,,,,,,,,
R83733,"12,516","156,643",7.99%,,R83255,0,0,"23,165",,,,,,,,,,,,
R83735,"8,851","126,619",6.99%,,R83256,0,0,"14,466",,,,,,,,,,,,
R83736,0,0,6.99%,,R83257,200,15,"8,169",,,,,,,,,,,,
R83737,"10,188","122,894",8.29%,,R83258,0,0,"12,667",,,,,,,,,,,,
R83738,0,0,8.19%,,R83259,0,0,"21,702",,,,,,,,,,,,
R83739,0,0,6.99%,,R83261,0,15,"32,948",,,,,,,,,,,,
R83751,"21,876","312,961",6.99%,,R83262,0,15,"38,843",,,,,,,,,,,,
R83752,0,0,6.99%,,R83263,0,8,"4,836",,,,,,,,,,,,
R83753,0,0,7.99%,,R83265,0,0,"7,118",,,,,,,,,,,,
R83755,0,0,6.99%,,R83266,200,0,"11,225",,,,,,,,,,,,
R83757,0,0,6.99%,,R83267,0,0,0,,,,,,,,,,,,
R83758,0,0,7.59%,,R83268,0,0,"9,271",,,,,,,,,,,,
R83759,"10,320","147,633",6.99%,,R83269,0,0,"34,217",,,,,,,,,,,,
R83761,"22,547","322,564",6.99%,,R83271,0,0,0,,,,,,,,,,,,
R83762,906,"10,428",8.69%,,R83272,0,8,"12,836",,,,,,,,,,,,
R83763,"27,845","398,359",6.99%,,R83273,200,0,"19,850",,,,,,,,,,,,
R83765,"37,324","467,138",7.99%,,R83275,0,0,0,,,,,,,,,,,,
R83767,"15,654","223,955",6.99%,,R83276,0,0,"13,444",,,,,,,,,,,,
R83768,"13,459","192,544",6.99%,,R83277,0,0,"10,467",,,,,,,,,,,,
R83769,"19,908","284,802",6.99%,,R83278,0,0,"7,656",,,,,,,,,,,,
R83772,"24,503","306,670",7.99%,,R83279,0,0,0,,,,,,,,,,,,
R83773,"45,105","645,274",6.99%,,R83281,210,0,"31,087",,,,,,,,,,,,
R83775,"51,945","666,811",7.79%,,R83282,0,0,"17,920",,,,,,,,,,,,
R83776,0,0,6.99%,,R83283,0,0,"19,713",,,,,,,,,,,,
R83777,"23,532","336,648",6.99%,,R83285,10,0,"6,165",,,,,,,,,,,,
R83778,"3,362","48,103",6.99%,,R83286,200,30,"12,228",,,,,,,,,,,,
R83781,"45,366","824,832",5.50%,,R83287,10,0,"13,367",,,,,,,,,,,,
R83782,"29,688","539,788",5.50%,,R83288,10,0,"16,634",,,,,,,,,,,,
R83783,"17,462","215,843",8.09%,,R83289,0,0,0,,,,,,,,,,,,
R83785,"36,512","425,051",8.59%,,R83291,200,0,"5,007",,,,,,,,,,,,
R83786,"10,883","155,699",6.99%,,R83292,0,23,"28,583",,,,,,,,,,,,
R83787,"5,294","75,730",6.99%,,R83293,0,0,"26,094",,,,,,,,,,,,
R83788,"39,569","566,084",6.99%,,R83295,54,0,648,,,,,,,,,,,,
R83789,0,0,6.99%,,R83296,0,0,"22,960",,,,,,,,,,,,
R83791,"14,361","205,444",6.99%,,R83297,200,0,"26,499",,,,,,,,,,,,
R83792,0,0,8.00%,,R83298,0,0,"43,073",,,,,,,,,,,,
R83793,0,0,8.19%,,R83299,10,0,"15,215",,,,,,,,,,,,
R83795,"6,261","78,268",8.00%,,R83301,0,0,"15,132",,,,,,,,,,,,
R83797,"21,380","274,457",7.79%,,R83302,200,0,"7,174",,,,,,,,,,,,
R83799,"22,119","316,436",6.99%,,R83303,0,0,0,,,,,,,,,,,,
R83801,"42,089","602,137",6.99%,,R83305,0,0,0,,,,,,,,,,,,
R83802,"4,569","65,365",6.99%,,R83306,0,0,0,,,,,,,,,,,,
R83803,"15,103","198,988",7.59%,,R83307,200,23,"2,400",,,,,,,,,,,,
R83806,"1,908","27,302",6.99%,,R83308,0,0,0,,,,,,,,,,,,
R83807,"19,610","280,545",6.99%,,R83309,0,8,"31,443",,,,,,,,,,,,
R83808,"32,990","402,812",8.19%,,R83311,0,0,0,,,,,,,,,,,,
R83809,0,0,6.99%,,R83312,0,0,"21,152",,,,,,,,,,,,
R83811,"9,058","129,580",6.99%,,R83313,0,0,"14,826",,,,,,,,,,,,
R83813,0,0,6.99%,,R83315,0,0,"9,853",,,,,,,,,,,,
R83815,"18,313","233,284",7.85%,,R83316,200,0,"19,953",,,,,,,,,,,,
R83816,"26,834","383,886",6.99%,,R83317,10,0,"22,786",,,,,,,,,,,,
R83817,"28,370","355,067",7.99%,,R83318,0,0,"9,525",,,,,,,,,,,,
R83819,0,0,6.99%,,R83319,0,0,"5,654",,,,,,,,,,,,
R83821,0,0,6.99%,,R83321,0,0,"23,550",,,,,,,,,,,,
R83822,"9,961","142,501",6.99%,,R83322,0,15,"13,624",,,,,,,,,,,,
R83823,"21,008","300,547",6.99%,,R83323,0,0,"10,378",,,,,,,,,,,,
R83826,"21,099","301,846",6.99%,,R83325,0,0,"21,077",,,,,,,,,,,,
R83828,"7,067","101,102",6.99%,,R83326,0,8,"3,540",,,,,,,,,,,,
R83829,0,0,6.99%,,R83327,10,0,"27,418",,,,,,,,,,,,
R83831,0,0,6.99%,,R83328,0,0,"11,724",,,,,,,,,,,,
R83832,"3,769","53,917",6.99%,,R83329,0,8,"43,952",,,,,,,,,,,,
R83833,"9,430","134,904",6.99%,,R83331,0,0,"25,581",,,,,,,,,,,,
R83835,"25,712","338,760",7.59%,,R83333,0,0,"13,276",,,,,,,,,,,,
R83836,"22,416","320,693",6.99%,,R83335,0,0,0,,,,,,,,,,,,
R83837,"7,875","112,666",6.99%,,R83336,200,0,"5,092",,,,,,,,,,,,
R83838,"11,361","162,532",6.99%,,R83337,0,0,0,,,,,,,,,,,,
R83839,0,0,6.99%,,R83338,0,8,"22,447",,,,,,,,,,,,
R83851,"36,952","462,484",7.99%,,R83339,0,0,"10,756",,,,,,,,,,,,
R83852,0,0,6.99%,,R83351,0,0,0,,,,,,,,,,,,
R83853,0,0,6.99%,,R83352,0,0,0,,,,,,,,,,,,
R83855,"16,935","242,273",6.99%,,R83353,10,0,"7,306",,,,,,,,,,,,
R83856,0,0,8.00%,,R83355,10,0,"9,656",,,,,,,,,,,,
