Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R87052,"32,889","401,577",8.19%,,R86638,10,0,"8,368",,,,,,,,,,,,
R87053,0,0,6.99%,,R86639,54,0,648,,,,,,,,,,,,
R87055,"63,987","915,411",6.99%,,R86651,0,0,0,,,,,,,,,,,,
R87056,"8,434","99,345",8.49%,,R86652,200,0,"15,096",,,,,,,,,,,,
R87057,"18,251","217,528",8.39%,,R86653,0,23,0,,,,,,,,,,,,
R87058,0,0,6.99%,,R86655,54,23,648,,,,,,,,,,,,
R87059,0,0,6.99%,,R86656,200,8,"15,277",,,,,,,,,,,,
R87061,"29,389","342,132",8.59%,,R86657,54,0,648,,,,,,,,,,,,
R87062,"24,949","356,926",6.99%,,R86658,0,23,"4,384",,,,,,,,,,,,
R87063,"24,344","348,274",6.99%,,R86659,200,0,"24,336",,,,,,,,,,,,
R87065,"20,750","296,852",6.99%,,R86661,0,0,"3,105",,,,,,,,,,,,
R87066,"6,722","96,164",6.99%,,R86662,0,0,0,,,,,,,,,,,,
R87067,0,0,6.99%,,R86663,200,0,"11,758",,,,,,,,,,,,
R87068,"1,163","16,634",6.99%,,R86665,0,0,913,,,,,,,,,,,,
R87069,"2,809","40,192",6.99%,,R86666,100,0,"3,945",,,,,,,,,,,,
R87071,"12,216","174,765",6.99%,,R86667,64,0,768,,,,,,,,,,,,
R87072,"5,669","81,108",6.99%,,R86668,0,15,"1,351",,,,,,,,,,,,
R87073,"1,152","16,476",6.99%,,R86671,0,15,"13,041",,,,,,,,,,,,
R87075,"9,778","139,892",6.99%,,R86672,0,15,"5,559",,,,,,,,,,,,
R87076,"6,389","91,406",6.99%,,R86673,0,0,"17,775",,,,,,,,,,,,
R87077,"15,411","220,467",6.99%,,R86675,0,0,0,,,,,,,,,,,,
R87078,"8,132","116,331",6.99%,,R86676,0,15,0,,,,,,,,,,,,
R87081,"15,537","222,270",6.99%,,R86677,50,8,"8,298",,,,,,,,,,,,
R87082,0,0,6.99%,,R86678,0,0,0,,,,,,,,,,,,
R87083,"25,273","361,555",6.99%,,R86679,54,15,648,,,,,,,,,,,,
R87085,"18,895","270,316",6.99%,,R86682,0,0,"9,385",,,,,,,,,,,,
R87086,0,0,8.00%,,R86683,0,0,0,,,,,,,,,,,,
R87087,"14,289","170,310",8.39%,,R86685,0,0,0,,,,,,,,,,,,
R87088,"33,878","615,957",5.50%,,R86686,0,0,"42,721",,,,,,,,,,,,
R87089,0,0,6.99%,,R86687,0,0,"15,228",,,,,,,,,,,,
R87091,"23,676","338,719",6.99%,,R86688,200,0,"2,823",,,,,,,,,,,,
R87093,"42,860","523,316",8.19%,,R86689,0,15,"16,413",,,,,,,,,,,,
R87095,"9,001","128,776",6.99%,,R86691,0,0,"7,996",,,,,,,,,,,,
R87096,"15,737","189,831",8.29%,,R86692,200,0,"9,670",,,,,,,,,,,,
R87098,0,0,6.99%,,R86693,200,0,"9,956",,,,,,,,,,,,
R87099,"11,615","149,106",7.79%,,R86695,0,0,0,,,,,,,,,,,,
R87101,"46,979","546,900",8.59%,,R86696,0,8,"1,909",,,,,,,,,,,,
R87102,"2,706","38,717",6.99%,,R86697,0,0,"29,004",,,,,,,,,,,,
R87103,"4,920","70,381",6.99%,,R86698,0,0,"11,214",,,,,,,,,,,,
R87105,"42,053","554,057",7.59%,,R86699,0,0,"2,871",,,,,,,,,,,,
R87106,0,0,6.99%,,R86701,0,0,0,,,,,,,,,,,,
R87107,0,0,8.05%,,R86702,0,0,0,,,,,,,,,,,,
R87108,0,0,6.99%,,R86705,0,15,"9,794",,,,,,,,,,,,
R87109,0,0,7.59%,,R86706,100,23,"13,182",,,,,,,,,,,,
R87111,0,0,6.99%,,R86707,0,0,0,,,,,,,,,,,,
R87112,"15,463","198,495",7.79%,,R86708,0,0,"14,539",,,,,,,,,,,,
R87115,0,0,6.99%,,R86709,54,15,648,,,,,,,,,,,,
R87116,0,0,8.00%,,R86711,0,0,0,,,,,,,,,,,,
R87117,"5,875","84,045",6.99%,,R86712,54,15,648,,,,,,,,,,,,
R87118,"33,511","430,183",7.79%,,R86713,0,0,0,,,,,,,,,,,,
R87119,0,0,6.99%,,R86715,0,0,0,,,,,,,,,,,,
R87121,0,0,6.99%,,R86716,0,15,"6,661",,,,,,,,,,,,
R87122,"26,429","378,101",6.99%,,R86718,0,0,"12,013",,,,,,,,,,,,
R87123,"7,776","102,452",7.59%,,R86719,0,0,0,,,,,,,,,,,,
R87125,"12,621","162,012",7.79%,,R86721,0,15,"2,969",,,,,,,,,,,,
R87127,"28,251","367,374",7.69%,,R86722,100,0,"7,938",,,,,,,,,,,,
R87128,"4,464","63,860",6.99%,,R86723,200,0,"9,537",,,,,,,,,,,,
R87129,"12,391","161,974",7.65%,,R86726,0,0,0,,,,,,,,,,,,
R87131,"5,452","77,995",6.99%,,R86727,10,0,"14,870",,,,,,,,,,,,
R87132,"11,379","162,795",6.99%,,R86728,54,0,648,,,,,,,,,,,,
R87133,"9,420","134,764",6.99%,,R86729,0,0,0,,,,,,,,,,,,
R87135,"22,628","323,715",6.99%,,R86731,0,0,0,,,,,,,,,,,,
R87136,"5,616","80,345",6.99%,,R86732,0,0,"14,408",,,,,,,,,,,,
R87137,"9,367","134,007",6.99%,,R86733,140,0,"1,680",,,,,,,,,,,,
R87138,"3,914","55,999",6.99%,,R86735,200,23,"2,400",,,,,,,,,,,,
R87139,"1,832","26,212",6.99%,,R86736,0,0,"25,842",,,,,,,,,,,,
R87151,"25,941","341,783",7.59%,,R86737,0,0,"19,503",,,,,,,,,,,,
R87152,"5,035","72,028",6.99%,,R86738,54,0,648,,,,,,,,,,,,
R87153,"17,525","208,880",8.39%,,R86739,0,0,"33,752",,,,,,,,,,,,
R87155,0,0,6.99%,,R86751,0,0,"21,163",,,,,,,,,,,,
R87157,"8,451","120,903",6.99%,,R86752,54,0,693,,,,,,,,,,,,
R87158,"12,761","182,554",6.99%,,R86753,0,15,"66,817",,,,,,,,,,,,
R87159,"17,970","257,083",6.99%,,R86755,0,0,"8,444",,,,,,,,,,,,
R87161,"21,905","288,609",7.59%,,R86756,0,0,"15,400",,,,,,,,,,,,
R87162,0,0,6.99%,,R86757,54,15,648,,,,,,,,,,,,
R87163,"29,000","354,092",8.19%,,R86758,0,15,0,,,,,,,,,,,,
R87165,"17,024","243,554",6.99%,,R86759,0,0,0,,,,,,,,,,,,
R87167,"7,385","105,645",6.99%,,R86761,0,15,"9,143",,,,,,,,,,,,
R87168,"22,282","318,763",6.99%,,R86762,54,0,648,,,,,,,,,,,,
R87169,"15,470","221,321",6.99%,,R86763,0,0,"15,776",,,,,,,,,,,,
R87171,"38,804","462,497",8.39%,,R86765,54,30,648,,,,,,,,,,,,
R87173,"14,972","187,380",7.99%,,R86766,0,15,"18,561",,,,,,,,,,,,
R87175,"11,659","166,790",6.99%,,R86767,0,0,"16,682",,,,,,,,,,,,
R87176,"1,338","15,948",8.39%,,R86768,0,8,"23,695",,,,,,,,,,,,
R87178,"10,332","147,816",6.99%,,R86769,0,8,"5,606",,,,,,,,,,,,
R87179,0,0,7.69%,,R86771,0,0,"3,192",,,,,,,,,,,,
R87181,0,0,6.99%,,R86772,0,0,"27,833",,,,,,,,,,,,
R87182,0,0,6.99%,,R86773,0,8,813,,,,,,,,,,,,
R87183,0,0,7.59%,,R86775,0,0,"21,288",,,,,,,,,,,,
R87185,0,0,6.99%,,R86776,100,0,"6,632",,,,,,,,,,,,
R87186,"4,081","58,386",6.99%,,R86777,0,0,"7,923",,,,,,,,,,,,
R87187,"16,349","233,895",6.99%,,R86778,0,0,0,,,,,,,,,,,,
R87188,0,0,6.99%,,R86779,54,15,648,,,,,,,,,,,,
R87189,399,"5,705",6.99%,,R86781,0,0,0,,,,,,,,,,,,
R87191,0,0,6.99%,,R86782,0,0,"6,451",,,,,,,,,,,,
R87192,"12,646","191,903",6.59%,,R86783,0,0,0,,,,,,,,,,,,
R87193,"13,191","173,788",7.59%,,R86785,0,0,0,,,,,,,,,,,,
R87195,"11,632","166,406",6.99%,,R86786,0,0,0,,,,,,,,,,,,
R87197,"30,005","395,320",7.59%,,R86787,200,0,"8,936",,,,,,,,,,,,
R87198,"5,983","85,592",6.99%,,R86788,0,23,"13,134",,,,,,,,,,,,
R87202,"3,195","41,012",7.79%,,R86789,0,0,"9,401",,,,,,,,,,,,
R87203,0,0,6.99%,,R86791,50,15,"3,651",,,,,,,,,,,,
R87205,0,0,6.99%,,R86792,0,0,"18,966",,,,,,,,,,,,
R87206,"9,553","136,673",6.99%,,R86793,0,0,0,,,,,,,,,,,,
R87207,"10,550","150,928",6.99%,,R86797,0,8,"3,883",,,,,,,,,,,,
R87208,0,0,6.99%,,R86798,0,0,"19,337",,,,,,,,,,,,
R87209,0,0,8.00%,,R86799,54,0,648,,,,,,,,,,,,
R87211,"14,791","211,605",6.99%,,R86801,0,23,"11,928",,,,,,,,,,,,
R87212,"31,034","443,974",6.99%,,R86802,0,0,0,,,,,,,,,,,,
R87213,"7,546","107,949",6.99%,,R86803,0,8,"36,913",,,,,,,,,,,,
R87215,"6,529","86,027",7.59%,,R86805,0,8,"5,690",,,,,,,,,,,,
R87216,"11,953","170,998",6.99%,,R86807,10,0,"6,626",,,,,,,,,,,,
R87217,0,0,7.59%,,R86808,200,15,"7,131",,,,,,,,,,,,
R87218,"16,442","235,215",6.99%,,R86809,10,8,"8,602",,,,,,,,,,,,
R87219,"30,141","431,200",6.99%,,R86811,0,0,0,,,,,,,,,,,,
R87221,"15,811","226,195",6.99%,,R86812,0,0,0,,,,,,,,,,,,
R87222,"4,438","63,490",6.99%,,R86813,0,0,0,,,,,,,,,,,,
R87223,0,0,6.99%,,R86815,0,15,698,,,,,,,,,,,,
R87225,"11,515","164,739",6.99%,,R86816,0,0,"12,926",,,,,,,,,,,,
R87226,"7,589","108,576",6.99%,,R86817,0,0,0,,,,,,,,,,,,
R87227,"15,213","217,641",6.99%,,R86818,10,15,"2,580",,,,,,,,,,,,
R87228,"3,404","42,608",7.99%,,R86819,0,15,"2,799",,,,,,,,,,,,
R87229,"18,302","261,829",6.99%,,R86821,54,23,648,,,,,,,,,,,,
R87231,"15,639","223,739",6.99%,,R86822,0,8,"14,917",,,,,,,,,,,,
R87232,"5,987","85,645",6.99%,,R86823,0,8,"9,107",,,,,,,,,,,,
R87233,"3,061","43,794",6.99%,,R86825,200,23,"4,076",,,,,,,,,,,,
R87235,0,0,8.39%,,R86827,54,0,648,,,,,,,,,,,,
R87236,0,0,7.59%,,R86829,10,15,"19,338",,,,,,,,,,,,
R87237,"6,446","80,672",7.99%,,R86831,54,0,648,,,,,,,,,,,,
R87238,0,0,6.99%,,R86832,0,0,"5,004",,,,,,,,,,,,
R87239,0,0,6.99%,,R86833,0,23,"5,547",,,,,,,,,,,,
R87251,0,0,6.99%,,R86835,200,8,"9,808",,,,,,,,,,,,
R87252,"8,821","107,707",8.19%,,R86836,0,15,"28,351",,,,,,,,,,,,
R87255,"4,542","64,973",6.99%,,R86837,200,15,"4,915",,,,,,,,,,,,
R87256,0,0,6.99%,,R86838,0,0,"15,262",,,,,,,,,,,,
R87257,"16,151","231,060",6.99%,,R86839,0,0,"19,711",,,,,,,,,,,,
R87258,"1,902","27,206",6.99%,,R86851,0,0,"35,646",,,,,,,,,,,,
R87259,"25,236","293,779",8.59%,,R86852,0,8,"8,366",,,,,,,,,,,,
R87261,0,0,6.99%,,R86853,0,8,"25,304",,,,,,,,,,,,
R87262,"17,149","245,343",6.99%,,R86855,0,0,"3,684",,,,,,,,,,,,
R87263,"5,497","78,644",6.99%,,R86856,54,15,648,,,,,,,,,,,,
R87265,"25,361","362,816",6.99%,,R86857,0,15,"48,686",,,,,,,,,,,,
R87266,0,0,6.99%,,R86858,0,15,"24,502",,,,,,,,,,,,
R87267,"22,284","318,794",6.99%,,R86859,0,0,0,,,,,,,,,,,,
R87268,"9,659","115,126",8.39%,,R86861,0,0,"36,546",,,,,,,,,,,,
R87269,"7,462","98,315",7.59%,,R86862,0,0,"7,401",,,,,,,,,,,,
R87272,"8,207","117,417",6.99%,,R86863,0,15,"14,648",,,,,,,,,,,,
R87273,0,0,7.99%,,R86865,210,8,"15,229",,,,,,,,,,,,
R87275,"10,993","157,274",6.99%,,R86866,0,0,0,,,,,,,,,,,,
R87276,0,0,6.99%,,R86867,54,15,648,,,,,,,,,,,,
R87277,"15,427","220,701",6.99%,,R86868,0,15,"1,712",,,,,,,,,,,,
R87278,"7,349","105,130",6.99%,,R86869,0,15,"18,713",,,,,,,,,,,,
R87279,0,0,6.99%,,R86871,0,0,"5,059",,,,,,,,,,,,
R87281,"24,441","298,424",8.19%,,R86873,0,30,"29,373",,,,,,,,,,,,
R87283,"4,576","65,460",6.99%,,R86875,0,0,"11,535",,,,,,,,,,,,
R87285,"19,223","246,768",7.79%,,R86876,0,8,"4,407",,,,,,,,,,,,
R87286,0,0,6.99%,,R86877,0,0,"13,038",,,,,,,,,,,,
R87287,"2,181","26,000",8.39%,,R86878,0,0,0,,,,,,,,,,,,
R87288,0,0,6.99%,,R86879,0,15,"9,484",,,,,,,,,,,,
R87289,0,0,6.99%,,R86881,0,8,"9,877",,,,,,,,,,,,
R87291,0,0,7.99%,,R86882,0,0,"6,352",,,,,,,,,,,,
R87292,"25,522","336,257",7.59%,,R86883,10,0,"27,592",,,,,,,,,,,,
R87293,"16,270","232,758",6.99%,,R86885,0,0,0,,,,,,,,,,,,
R87295,0,0,6.99%,,R86886,0,23,"5,233",,,,,,,,,,,,
R87296,"18,613","266,283",6.99%,,R86887,0,0,"16,719",,,,,,,,,,,,
R87297,"2,032","29,071",6.99%,,R86888,0,0,0,,,,,,,,,,,,
R87298,"5,982","85,586",6.99%,,R86889,200,23,"6,253",,,,,,,,,,,,
R87299,"4,065","58,159",6.99%,,R86891,0,15,"13,885",,,,,,,,,,,,
R87301,0,0,6.99%,,R86892,210,15,"4,280",,,,,,,,,,,,
R87302,177,"2,534",6.99%,,R86893,54,15,648,,,,,,,,,,,,
R87303,"7,922","113,337",6.99%,,R86895,0,0,"2,396",,,,,,,,,,,,
R87305,"8,512","121,780",6.99%,,R86896,54,8,648,,,,,,,,,,,,
R87306,"13,364","159,287",8.39%,,R86897,10,8,"5,591",,,,,,,,,,,,
R87307,"14,156","186,509",7.59%,,R86898,54,15,648,,,,,,,,,,,,
R87308,"21,315","304,936",6.99%,,R86899,0,0,0,,,,,,,,,,,,
R87309,"15,149","216,722",6.99%,,R86901,0,15,"34,095",,,,,,,,,,,,
R87312,0,0,6.99%,,R86902,0,8,"2,767",,,,,,,,,,,,
R87313,0,0,6.99%,,R86903,0,8,"8,670",,,,,,,,,,,,
R87315,"20,323","290,741",6.99%,,R86905,0,15,"4,151",,,,,,,,,,,,
R87316,0,0,6.99%,,R86906,0,15,"2,545",,,,,,,,,,,,
R87317,"6,468","92,538",6.99%,,R86908,0,0,0,,,,,,,,,,,,
R87318,"33,525","419,592",7.99%,,R86909,54,0,648,,,,,,,,,,,,
R87321,"17,974","236,814",7.59%,,R86912,0,0,"11,457",,,,,,,,,,,,
R87322,"7,439","106,430",6.99%,,R86915,0,0,"14,638",,,,,,,,,,,,
R87323,"12,308","176,083",6.99%,,R86916,0,0,"10,339",,,,,,,,,,,,
R87325,0,0,6.99%,,R86917,0,8,"8,739",,,,,,,,,,,,
R87326,0,0,6.99%,,R86918,0,15,"43,486",,,,,,,,,,,,
R87327,0,0,6.99%,,R86919,0,15,0,,,,,,,,,,,,
R87329,0,0,8.59%,,R86921,0,0,0,,,,,,,,,,,,
R87332,"6,445","76,816",8.39%,,R86922,0,0,0,,,,,,,,,,,,
R87335,"1,333","19,068",6.99%,,R86926,54,0,648,,,,,,,,,,,,
R87336,"1,644","23,524",6.99%,,R86927,0,8,"17,892",,,,,,,,,,,,
R87337,0,0,6.99%,,R86928,0,23,"19,238",,,,,,,,,,,,
R87338,"9,024","129,103",6.99%,,R86929,10,23,"9,863",,,,,,,,,,,,
R87339,"6,133","87,741",6.99%,,R86931,0,0,"45,643",,,,,,,,,,,,
R87351,"8,482","121,348",6.99%,,R86933,0,8,"7,758",,,,,,,,,,,,
R87352,"3,597","51,464",6.99%,,R86935,0,15,"5,677",,,,,,,,,,,,
R87355,"15,378","202,604",7.59%,,R86937,0,0,"16,991",,,,,,,,,,,,
R87356,0,0,6.99%,,R86938,10,0,"15,075",,,,,,,,,,,,
R87357,"19,758","282,659",6.99%,,R86939,0,0,"9,682",,,,,,,,,,,,
R87358,"7,086","101,376",6.99%,,R86951,0,0,"9,897",,,,,,,,,,,,
R87359,"1,537","21,995",6.99%,,R86952,0,0,0,,,,,,,,,,,,
R87361,"1,055","15,089",6.99%,,R86953,0,15,"30,675",,,,,,,,,,,,
R87362,0,0,7.59%,,R86955,0,8,"5,121",,,,,,,,,,,,
R87363,396,"5,664",6.99%,,R86956,0,0,0,,,,,,,,,,,,
R87365,0,0,6.99%,,R86957,0,8,"26,365",,,,,,,,,,,,
R87367,"8,463","121,076",6.99%,,R86958,0,0,0,,,,,,,,,,,,
R87368,0,0,6.99%,,R86959,200,8,"10,124",,,,,,,,,,,,
R87369,0,0,7.59%,,R86961,54,8,648,,,,,,,,,,,,
R87371,0,0,6.99%,,R86962,54,0,648,,,,,,,,,,,,
R87372,"3,619","51,778",6.99%,,R86963,0,0,"8,956",,,,,,,,,,,,
R87373,963,"13,773",6.99%,,R86965,0,0,"11,505",,,,,,,,,,,,
R87375,0,0,6.99%,,R86966,54,30,648,,,,,,,,,,,,
R87376,"9,592","137,220",6.99%,,R86967,0,0,0,,,,,,,,,,,,
R87377,0,0,6.99%,,R86968,0,0,"9,095",,,,,,,,,,,,
R87378,0,0,6.99%,,R86969,54,15,648,,,,,,,,,,,,
R87379,"24,056","344,142",6.99%,,R86971,54,8,648,,,,,,,,,,,,
R87381,"2,878","41,168",6.99%,,R86972,0,0,0,,,,,,,,,,,,
R87382,"11,082","158,539",6.99%,,R86973,0,0,0,,,,,,,,,,,,
R87383,"9,331","122,938",7.59%,,R86975,200,8,"15,899",,,,,,,,,,,,
R87385,"12,125","141,148",8.59%,,R86976,0,0,"9,491",,,,,,,,,,,,
R87386,338,"4,229",8.00%,,R86977,0,0,"9,070",,,,,,,,,,,,
R87387,"10,856","155,313",6.99%,,R86978,0,0,"12,380",,,,,,,,,,,,
R87388,"22,602","269,391",8.39%,,R86979,200,0,"14,825",,,,,,,,,,,,
R87389,"15,381","220,039",6.99%,,R86982,200,0,"17,371",,,,,,,,,,,,
R87391,0,0,6.99%,,R86983,0,0,0,,,,,,,,,,,,
R87392,977,"14,829",6.59%,,R86985,0,0,"4,508",,,,,,,,,,,,
R87393,"36,639","524,164",6.99%,,R86986,54,0,648,,,,,,,,,,,,
R87396,"16,253","232,524",6.99%,,R86987,0,0,0,,,,,,,,,,,,
R87397,0,0,6.99%,,R86988,200,0,"3,220",,,,,,,,,,,,
R87398,"4,388","62,773",6.99%,,R86989,54,0,648,,,,,,,,,,,,
R87399,"2,322","33,219",6.99%,,R86991,0,0,"6,249",,,,,,,,,,,,
R87501,"19,902","255,479",7.79%,,R86992,0,0,"33,724",,,,,,,,,,,,
R87502,"14,603","208,920",6.99%,,R86993,0,0,0,,,,,,,,,,,,
R87503,"1,678","24,004",6.99%,,R86995,54,15,648,,,,,,,,,,,,
R87505,"4,354","62,296",6.99%,,R86996,0,0,791,,,,,,,,,,,,
R87507,0,0,6.99%,,R86997,0,0,"3,297",,,,,,,,,,,,
R87508,"9,553","136,666",6.99%,,R86998,0,0,"12,810",,,,,,,,,,,,
R87509,0,0,6.99%,,R86999,0,0,0,,,,,,,,,,,,
R87511,0,0,6.99%,,R87001,10,0,"3,463",,,,,,,,,,,,
R87512,"11,918","170,507",6.99%,,R87002,0,0,"16,304",,,,,,,,,,,,
R87513,"5,751","82,281",6.99%,,R87005,0,0,0,,,,,,,,,,,,
R87515,0,0,6.99%,,R87006,0,0,86,,,,,,,,,,,,
R87516,0,0,6.99%,,R87007,0,0,"11,729",,,,,,,,,,,,
R87517,"28,037","326,393",8.59%,,R87008,54,0,648,,,,,,,,,,,,
R87518,"3,214","40,225",7.99%,,R87009,200,0,"7,803",,,,,,,,,,,,
R87519,"4,820","63,508",7.59%,,R87011,200,0,"4,368",,,,,,,,,,,,
R87521,"20,537","250,754",8.19%,,R87012,0,0,"15,186",,,,,,,,,,,,
R87522,"17,194","245,985",6.99%,,R87013,0,0,"4,978",,,,,,,,,,,,
R87523,"3,208","45,893",6.99%,,R87015,200,0,"43,328",,,,,,,,,,,,
R87525,0,0,6.99%,,R87016,0,0,"16,187",,,,,,,,,,,,
R87526,"4,603","65,848",6.99%,,R87017,0,0,"12,664",,,,,,,,,,,,
R87527,0,0,6.99%,,R87018,200,0,"7,238",,,,,,,,,,,,
R87528,"3,493","49,968",6.99%,,R87021,0,0,"24,699",,,,,,,,,,,,
R87529,"14,818","211,987",6.99%,,R87022,10,0,"14,259",,,,,,,,,,,,
R87531,"39,355","563,012",6.99%,,R87023,0,0,"8,030",,,,,,,,,,,,
R87532,"16,282","232,936",6.99%,,R87025,0,0,"9,558",,,,,,,,,,,,
R87533,"3,494","49,981",6.99%,,R87026,0,0,0,,,,,,,,,,,,
R87535,"25,475","364,448",6.99%,,R87027,0,0,"21,973",,,,,,,,,,,,
R87536,"13,861","173,478",7.99%,,R87028,10,0,"11,149",,,,,,,,,,,,
R87537,"6,586","94,225",6.99%,,R87029,0,0,"11,201",,,,,,,,,,,,
R87538,"18,749","268,227",6.99%,,R87032,0,15,"6,362",,,,,,,,,,,,
R87539,"14,330","205,013",6.99%,,R87033,200,0,"7,731",,,,,,,,,,,,
R87551,"16,442","235,218",6.99%,,R87035,0,0,"27,169",,,,,,,,,,,,
R87552,0,0,6.99%,,R87036,0,0,"21,420",,,,,,,,,,,,
R87555,0,0,6.99%,,R87037,54,8,648,,,,,,,,,,,,
R87556,"7,392","105,747",6.99%,,R87038,54,0,648,,,,,,,,,,,,
R87557,"6,021","86,140",6.99%,,R87039,0,15,"23,713",,,,,,,,,,,,
R87558,"21,855","312,655",6.99%,,R87051,200,0,"12,313",,,,,,,,,,,,
R87559,"6,364","91,048",6.99%,,R87052,10,0,"33,009",,,,,,,,,,,,
R87561,"2,115","30,254",6.99%,,R87053,0,0,0,,,,,,,,,,,,
R87562,"33,350","477,114",6.99%,,R87055,0,0,"63,987",,,,,,,,,,,,
R87565,"7,289","104,271",6.99%,,R87056,0,0,"8,434",,,,,,,,,,,,
R87566,0,0,6.99%,,R87057,33,0,"18,647",,,,,,,,,,,,
R87567,0,0,6.99%,,R87058,54,23,648,,,,,,,,,,,,
R87568,"1,964","28,093",6.99%,,R87059,0,0,0,,,,,,,,,,,,
R87569,"5,201","74,412",6.99%,,R87061,0,0,"29,389",,,,,,,,,,,,
R87571,0,0,6.99%,,R87062,200,0,"27,349",,,,,,,,,,,,
R87572,"4,244","60,719",6.99%,,R87063,0,0,"24,344",,,,,,,,,,,,
R87573,"9,247","132,289",6.99%,,R87065,50,0,"21,350",,,,,,,,,,,,
R87575,"9,884","141,395",6.99%,,R87066,0,0,"6,722",,,,,,,,,,,,
R87576,"17,803","254,687",6.99%,,R87067,54,8,648,,,,,,,,,,,,
R87577,"27,801","397,725",6.99%,,R87068,0,15,"1,163",,,,,,,,,,,,
R87578,"41,664","496,590",8.39%,,R87069,0,8,"2,809",,,,,,,,,,,,
R87579,"14,339","205,129",6.99%,,R87071,0,8,"12,216",,,,,,,,,,,,
R87581,"9,433","134,955",6.99%,,R87072,0,0,"5,669",,,,,,,,,,,,
R87582,"5,199","74,371",6.99%,,R87073,200,0,"3,552",,,,,,,,,,,,
R87583,"7,709","110,285",6.99%,,R87075,0,0,"9,778",,,,,,,,,,,,
R87586,"8,319","119,018",6.99%,,R87076,10,23,"6,509",,,,,,,,,,,,
R87587,"18,508","231,641",7.99%,,R87077,0,0,"15,411",,,,,,,,,,,,
R87588,"28,370","364,190",7.79%,,R87078,0,0,"8,132",,,,,,,,,,,,
R87589,"3,967","56,757",6.99%,,R87081,0,0,"15,537",,,,,,,,,,,,
R87591,"21,025","300,789",6.99%,,R87082,0,0,0,,,,,,,,,,,,
R87592,"16,185","197,622",8.19%,,R87083,0,8,"25,273",,,,,,,,,,,,
R87595,"4,276","61,172",6.99%,,R87085,0,0,"18,895",,,,,,,,,,,,
R87596,"14,784","189,779",7.79%,,R87086,0,0,0,,,,,,,,,,,,
R87597,"23,963","342,814",6.99%,,R87087,0,8,"14,289",,,,,,,,,,,,
R87598,"28,190","371,413",7.59%,,R87088,10,0,"33,998",,,,,,,,,,,,
R87599,"4,158","51,652",8.05%,,R87089,54,0,648,,,,,,,,,,,,
R87601,"5,861","83,855",6.99%,,R87091,0,0,"23,676",,,,,,,,,,,,
R87602,"34,386","491,926",6.99%,,R87093,0,0,"42,860",,,,,,,,,,,,
R87603,"6,250","89,418",6.99%,,R87095,0,0,"9,001",,,,,,,,,,,,
R87605,"11,521","164,824",6.99%,,R87096,0,0,"15,737",,,,,,,,,,,,
R87606,0,0,6.99%,,R87098,200,0,"2,400",,,,,,,,,,,,
R87607,0,0,6.99%,,R87099,0,0,"11,615",,,,,,,,,,,,
R87608,"7,434","106,351",6.99%,,R87101,0,0,"46,979",,,,,,,,,,,,
R87609,"2,360","33,757",6.99%,,R87102,200,0,"5,106",,,,,,,,,,,,
R87611,"2,235","31,979",6.99%,,R87103,200,8,"7,320",,,,,,,,,,,,
R87612,"18,298","241,075",7.59%,,R87105,0,0,"42,053",,,,,,,,,,,,
R87613,"2,841","40,637",6.99%,,R87106,54,8,648,,,,,,,,,,,,
R87615,"8,777","125,569",6.99%,,R87107,0,0,0,,,,,,,,,,,,
R87616,"4,354","62,294",6.99%,,R87108,54,0,648,,,,,,,,,,,,
R87617,"11,647","145,773",7.99%,,R87109,54,0,648,,,,,,,,,,,,
R87618,0,0,6.99%,,R87111,0,0,0,,,,,,,,,,,,
R87619,"15,978","195,094",8.19%,,R87112,0,0,"15,463",,,,,,,,,,,,
R87621,"29,521","422,333",6.99%,,R87115,0,0,0,,,,,,,,,,,,
R87622,"6,708","78,092",8.59%,,R87116,0,0,0,,,,,,,,,,,,
R87625,"9,457","135,298",6.99%,,R87117,0,23,"5,875",,,,,,,,,,,,
R87626,"8,596","113,256",7.59%,,R87118,10,0,"33,631",,,,,,,,,,,,
R87627,"29,706","424,975",6.99%,,R87119,54,0,648,,,,,,,,,,,,
R87628,"11,968","171,213",6.99%,,R87121,0,0,0,,,,,,,,,,,,
R87629,"8,919","117,510",7.59%,,R87122,0,15,"26,429",,,,,,,,,,,,
R87631,"6,751","96,576",6.99%,,R87123,0,0,"7,776",,,,,,,,,,,,
R87632,"43,908","523,339",8.39%,,R87125,0,0,"12,621",,,,,,,,,,,,
R87633,"16,821","205,387",8.19%,,R87127,0,0,"28,251",,,,,,,,,,,,
R87635,"9,214","109,824",8.39%,,R87128,0,0,"4,464",,,,,,,,,,,,
R87636,"10,041","143,642",6.99%,,R87129,10,0,"12,511",,,,,,,,,,,,
R87637,0,0,8.19%,,R87131,0,0,"5,452",,,,,,,,,,,,
R87638,"19,132","233,602",8.19%,,R87132,0,0,"11,379",,,,,,,,,,,,
R87639,"14,081","201,448",6.99%,,R87133,0,0,"9,420",,,,,,,,,,,,
R87651,"14,262","204,031",6.99%,,R87135,0,15,"22,628",,,,,,,,,,,,
R87652,"22,452","267,610",8.39%,,R87136,0,8,"5,616",,,,,,,,,,,,
R87653,545,"7,791",6.99%,,R87137,0,0,"9,367",,,,,,,,,,,,
