fill_info,State,Contact_Title,Year_Established,Employee_Size,Country,Campaign_Name,New_Category
0,NY,OWNER,NA,NA,USA,Apple,Unknown
0,NJ,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,DC,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,NY,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,NY,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,FL,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,FL,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,MI,OWNER,2007,NA,USA,New_Restaurants,Unknown
0,TX,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,CA,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,CA,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,NY,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,NY,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,NY,Unknown,2012,NA,USA,New_Restaurants,Unknown
0,OH,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,OH,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,PA,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,WA,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,MN,OWNER,2016,NA,USA,New_Restaurants,Unknown
0,MD,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,OH,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,WY,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,OH,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,OH,Unknown,NA,NA,USA,New_Restaurants,Unknown
0,CA,OWNER,2019,NA,USA,New_Restaurants,Unknown
1,QC,Unknown,NA,NA,Canada,Summer,Chinese
0,ON,Unknown,NA,NA,Canada,Summer,Japanese
0,AB,Unknown,NA,NA,Canada,Summer,Chinese
0,BC,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,MB,General,NA,NA,Canada,Summer,Chinese
0,QC,Owner,NA,NA,Canada,Summer,Japanese
0,NS,Finance,1985,NA,Canada,Summer,Asian Fusion
0,AB,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,QC,Unknown,NA,NA,Canada,Summer,Japanese
0,QC,Unknown,NA,NA,Canada,Summer,Japanese
0,ON,Unknown,NA,NA,Canada,Summer,Chinese
0,ON,Unknown,NA,NA,Canada,Summer,Chinese
0,QC,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,ON,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,ON,Owner,NA,NA,Canada,Summer,Chinese
0,ON,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,NS,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,QC,Owner,NA,NA,Canada,Summer,Asian Fusion
0,AB,Owner,NA,NA,Canada,Summer,Chinese
0,QC,General,NA,NA,Canada,Summer,Chinese
0,MB,Owner,NA,NA,Canada,Summer,Japanese
0,ON,Unknown,NA,NA,Canada,Summer,Chinese
0,BC,Unknown,NA,NA,Canada,Summer,Chinese
0,QC,Unknown,NA,NA,Canada,Summer,Chinese
0,AB,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,SK,Unknown,NA,NA,Canada,Summer,Chinese
0,ON,Owner,NA,NA,Canada,Summer,Asian Fusion
0,BC,Unknown,2017,NA,Canada,Summer,Chinese
0,QC,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,ON,Unknown,NA,NA,Canada,Summer,Japanese
0,MB,Unknown,NA,NA,Canada,Summer,Chinese
0,QC,General,NA,NA,Canada,Summer,Chinese
0,QC,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,AB,General,NA,NA,Canada,Summer,Chinese
0,BC,General,NA,NA,Canada,Summer,Chinese
0,ON,Owner,2014,NA,Canada,Summer,Japanese
0,ON,General,NA,NA,Canada,Summer,Chinese
0,QC,General,NA,NA,Canada,Summer,Japanese
0,ON,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,QC,Unknown,NA,NA,Canada,Summer,Japanese
0,ON,Unknown,NA,NA,Canada,Summer,Chinese
0,NB,Unknown,2017,NA,Canada,Summer,Asian Fusion
0,ON,General,NA,NA,Canada,Summer,Asian Fusion
1,SK,General,1985,NA,Canada,Summer,Chinese
0,BC,Owner,NA,NA,Canada,Summer,Chinese
0,ON,Unknown,NA,NA,Canada,Summer,Japanese
0,QC,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,QC,Unknown,NA,NA,Canada,Summer,Chinese
0,BC,Unknown,NA,NA,Canada,Summer,Chinese
0,QC,Unknown,NA,NA,Canada,Summer,Asian Fusion
0,QC,Owner,1991,NA,Canada,Summer,Chinese
0,NS,Owner,NA,NA,Canada,Summer,Japanese
0,ON,Owner,NA,NA,Canada,Summer,Japanese
0,AB,Unknown,NA,NA,Canada,Summer,Chinese
0,BC,Unknown,NA,NA,Canada,Summer,Chinese
0,NL,Owner,NA,NA,Canada,Free_Trail,Chinese
0,NB,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
0,NB,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
0,QC,Back of the House,2015,NA,Canada,Free_Trail,Japanese
0,QC,Unknown,NA,NA,Canada,Free_Trail,Japanese
0,QC,Unknown,NA,NA,Canada,Free_Trail,Japanese
0,QC,Owner,2017,NA,Canada,Free_Trail,Asian Fusion
0,QC,General,2016,NA,Canada,Free_Trail,Japanese
0,QC,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
0,ON,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
0,ON,Owner,NA,NA,Canada,Free_Trail,Chinese
0,ON,Unknown,NA,NA,Canada,Free_Trail,Chinese
0,ON,Owner,NA,NA,Canada,Free_Trail,Japanese
0,ON,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
0,ON,Unknown,NA,NA,Canada,Free_Trail,Chinese
0,ON,Unknown,NA,NA,Canada,Free_Trail,Asian Fusion
